                   MONTHLY CLIMATOLOGICAL SUMMARY for May 2015


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   12.8   20.2  15:20    6.9  06:55    5.6    0.0    0.0   12.3   28.1  13:30    268
 02   12.8   19.6  14:10    8.9  00:15    5.6    0.0    0.0   10.0   23.4  14:25    251
 03   14.7   22.5  13:50    8.6  02:55    3.6    0.0    0.0   12.5   31.3  14:00    285
 04   15.5   20.5  14:05   10.3  03:20    2.9    0.0    0.0    9.3   18.0  10:15    262
 05   14.0   17.8  10:55   10.2  03:55    4.3    0.0    0.0   17.5   36.4  18:45    241
 06   12.0   15.7  12:40    9.7  06:00    6.3    0.0    0.0   20.3   32.8  09:35    252
 07   13.6   18.2  14:20   10.7  04:35    4.7    0.0    0.0   12.8   25.2  21:25    132
 08   17.0   26.1  15:05    9.2  06:55    1.3    0.0    0.0   12.5   25.9  11:00    340
 09   16.6   22.3  10:55   13.1  03:50    1.7    0.0    0.0   13.6   28.1  14:30    240
 10   15.2   19.9  14:15   12.6  22:50    3.1    0.0    0.0    9.7   18.7  15:40    208
 11   14.1   18.1  13:25   11.8  06:45    4.2    0.0    0.0    8.0   22.3  14:20    123
 12   14.0   19.3  13:20   10.1  23:30    4.3    0.0    0.0   10.6   20.5  09:25     89
 13   15.2   23.2  13:45   10.9  08:05    3.2    0.0    0.0   12.5   29.5  14:20    285
 14   12.7   16.4  12:50   10.5  22:10    5.7    0.0    0.0   15.5   29.5  08:55    225
 15   14.1   21.2  13:20   10.2  00:25    4.2    0.0    0.0   14.5   33.8  13:55    266
 16   13.1   18.6  13:50   10.3  23:55    5.2    0.0    0.0   12.7   23.0  14:35    248
 17   12.9   19.3  14:40    6.1  06:00    5.4    0.0    0.0    9.2   23.0  10:55     27
 18   18.7   28.0  14:15   12.5  02:20    0.0    0.4    0.0   12.6   28.8  10:45    311
 19   15.4   20.4  05:20   10.8  23:05    2.9    0.0    0.0   11.2   24.5  15:25    220
 20   17.6   27.2  14:50    9.8  01:55    0.7    0.0    0.1   12.0   29.5  14:10      7
 21   16.8   21.3  09:55   11.4  23:40    1.6    0.0    3.4   16.3   33.1  14:55    255
 22   15.0   19.2  15:10   11.5  02:50    3.4    0.0    0.0   14.6   27.7  13:05     53
 23   19.6   26.6  13:50   14.3  00:25    0.0    1.2    0.0   19.7   41.4  10:40    300
 24   17.1   25.6  14:35   12.7  02:00    1.3    0.0    0.0    8.5   29.9  09:25    328
 25   13.6   17.6  14:10   10.0  20:45    4.7    0.0    0.0   11.3   33.1  01:05    213
 26   13.4   21.3  13:20    8.2  05:15    4.9    0.0    0.0   12.6   30.2  14:55    283
 27   13.6   18.8  14:00    9.7  05:15    4.7    0.0    0.0   11.1   24.8  22:00    145
 28   12.4   19.2  14:10    7.2  06:25    5.9    0.0    0.0   13.5   26.6  12:10    268
 29   14.7   24.9  13:10    6.8  04:40    3.7    0.0    0.0   11.7   32.4  11:45    307
 30   13.5   21.0  12:30    7.9  03:35    4.8    0.0    0.0   11.1   28.1  11:40    219
 31   12.2   15.8  12:10   10.6  05:10    6.2    0.0    0.9   10.3   23.0  15:10    184
---------------------------------------------------------------------------------------
      14.6   28.0     18    6.1     17  116.1    1.6    4.4   12.6   41.4     23    262
    
