                   MONTHLY CLIMATOLOGICAL SUMMARY for Sep 2012


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01    9.2   13.6  14:35    5.8  23:40    9.1    0.0    0.0   28.7   50.0  11:15    258
 02    8.8   17.6  15:10    0.9  05:25    9.6    0.0    0.0   13.3   26.6  13:40    287
 03    7.5   10.6  09:35    5.0  06:55   10.8    0.0    0.0   18.0   31.0  03:15    253
 04    7.8   13.1  13:35    2.8  06:25   10.5    0.0    0.3   11.4   24.5  16:25    176
 05   11.0   17.4  13:50    6.5  01:30    7.4    0.0   17.7   24.1   42.8  09:45     98
 06   12.1   16.7  13:05    8.8  00:30    6.2    0.0    0.0   18.8   31.0  23:55    110
 07   16.4   24.9  15:30   11.3  00:20    2.0    0.0    0.0   17.6   32.0  01:45     70
 08   15.7   23.6  14:15    9.7  06:25    2.7    0.0    0.0   11.3   22.3  15:35    138
 09   14.8   26.2  11:20   10.2  23:55    3.5    0.0    0.0   21.2   40.0  10:20    257
 10   11.6   17.5  14:15    7.3  05:55    6.8    0.0    0.0   18.7   37.8  09:55    271
 11   12.7   21.5  15:30    6.1  05:05    5.7    0.0    0.1   10.1   21.2  16:50    119
 12   19.4   30.0  14:30   10.2  06:50    0.0    1.0    6.9   12.5   33.1  23:40     42
 13   13.3   17.3  14:45   10.5  23:55    5.0    0.0    0.0   27.8   44.3  08:10    235
 14   10.2   12.3  13:10    8.3  05:35    8.2    0.0    0.0   18.0   29.2  16:55    129
 15   12.2   17.5  13:35    8.8  00:25    6.2    0.0    0.0   30.9   42.1  15:40     87
 16   17.3   26.7  15:00    9.0  03:00    1.0    0.0    0.0   15.6   27.7  21:15     55
 17   19.6   30.4  14:30   11.6  23:35    0.0    1.3    0.0   17.5   36.0  09:05    315
 18   12.9   16.4  07:50   10.2  23:40    5.4    0.0    0.0   19.9   45.0  03:40    239
 19   12.1   19.2  14:10    6.8  23:00    6.3    0.0    0.0   14.8   34.2  12:10    268
 20   16.3   29.0  14:25    7.2  00:05    2.0    0.0    0.0   13.5   29.9  23:55    119
 21   13.2   18.3  14:15    7.8  05:20    5.1    0.0    0.0   13.9   28.8  00:25    206
 22    9.0   11.6  14:25    5.9  22:40    9.4    0.0    0.0   18.3   28.4  05:55    238
 23   11.5   19.7  15:00    2.1  05:50    6.8    0.0    0.0   17.2   41.4  12:35    305
 24   12.0   16.4  13:35    6.2  23:45    6.3    0.0    0.0   21.9   40.3  10:15    258
 25   15.3   25.8  14:50    5.4  04:40    3.0    0.0    0.0   10.5   20.9  22:40     44
 26   18.6   30.8  11:15   12.9  22:50    0.0    0.3    0.0   16.7   31.7  11:20    254
 27   14.6   21.8  13:40   11.0  23:40    3.7    0.0    0.0   14.5   28.1  15:50    216
 28   11.1   15.4  13:55    8.2  23:50    7.2    0.0    0.0   20.5   36.7  16:35    240
 29   11.0   18.8  14:10    5.1  05:50    7.3    0.0    0.0   22.8   38.9  11:15    280
 30   13.3   22.0  14:20    7.3  01:35    5.1    0.0    0.0   11.2   25.2  15:40     88
---------------------------------------------------------------------------------------
      13.0   30.8     26    0.9     02  162.3    2.6   25.0   17.7   50.0     01    236
    
