                   MONTHLY CLIMATOLOGICAL SUMMARY for Nov 2016


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   15.0   19.5  09:50   11.1  03:00    3.3    0.0    0.0   16.1   32.8  22:20    113
 02   18.2   26.1  14:10   13.0  00:30    0.1    0.0    0.0   23.1   33.8  08:25     79
 03   19.8   33.2  10:00   12.4  22:10    0.0    1.5    0.0   16.8   36.7  14:55    233
 04   16.2   23.7  13:05   11.1  04:45    2.1    0.0    0.4   14.2   32.4  15:30    159
 05   12.1   13.8  11:00   11.0  06:45    6.2    0.0   10.1   14.8   22.0  07:45    186
 06   11.4   12.7  12:05    9.9  23:50    6.9    0.0   11.6   13.4   26.3  11:25    195
 07   16.4   24.2  14:30    9.6  00:40    1.9    0.0    1.4   12.0   24.8  07:55    105
 08   14.7   20.6  12:55   10.3  05:10    3.6    0.0    0.0   14.2   26.6  13:45    175
 09   16.8   24.4  13:40   13.7  00:10    1.5    0.0    0.2   13.9   27.7  15:25    145
 10   13.4   15.7  10:15   11.2  00:00    4.9    0.0    6.7   17.6   32.8  19:35    149
 11   11.9   13.6  12:15   10.8  01:05    6.5    0.0   23.2   25.2   38.2  21:45    105
 12   13.9   20.2  13:45   10.5  23:00    4.4    0.0    3.8   22.9   40.0  19:55    236
 13   12.7   18.3  14:55    9.2  05:15    5.6    0.0    0.0   28.5   36.7  11:55    240
 14   10.6   14.8  13:40    7.7  23:30    7.8    0.0    0.1   16.7   30.6  00:05    219
 15   14.6   22.8  13:45    6.6  04:10    3.7    0.0    1.9   17.5   31.0  07:05     87
 16   19.3   29.9  10:15   11.9  00:50    0.0    0.9    0.0   17.1   35.3  15:55    227
 17   13.4   15.3  00:05   10.6  21:25    4.9    0.0    0.0   18.2   35.3  14:20    214
 18   13.6   19.6  14:05    8.3  03:40    4.7    0.0    0.0   15.9   27.4  15:50    231
 19   15.2   21.6  13:10    9.2  01:55    3.1    0.0    0.0   14.0   28.8  16:30    212
 20   16.0   22.6  12:30   10.2  05:05    2.3    0.0    0.1   14.8   30.6  15:45    110
 21   16.2   23.5  12:50   11.6  02:25    2.1    0.0    1.9   12.7   25.6  13:45    177
 22   16.6   23.6  12:50   11.8  01:25    1.7    0.0    0.0   16.2   33.5  23:40    107
 23   19.5   30.0  13:05   13.9  04:15    0.0    1.2    0.1   15.8   31.3  00:45     75
 24   17.8   23.4  12:05   13.2  23:55    0.6    0.0    2.9   21.2   40.3  17:25    228
 25   16.3   22.9  13:35   11.1  04:55    2.0    0.0    0.0   11.1   28.1  15:00    169
 26   17.8   25.1  12:25   11.4  03:25    0.6    0.0    0.0   15.4   29.9  15:05    111
 27   22.0   30.5  13:40   12.4  05:00    0.0    3.6    0.0   12.9   25.2  15:00     91
 28   19.6   23.6  09:50   14.8  21:50    0.0    1.2    0.0   21.9   39.6  08:10    201
 29   17.0   23.3  13:20   13.4  21:00    1.3    0.0    0.0   15.5   28.4  15:55    114
 30   17.8   25.6  14:05   11.2  03:25    0.5    0.0    0.0   14.4   28.4  15:35    147
---------------------------------------------------------------------------------------
      15.9   33.2     03    6.6     15   82.5    8.5   64.5   16.8   40.3     24    163
    
