                   MONTHLY CLIMATOLOGICAL SUMMARY for Jan 2019


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   22.8   31.5  09:35   15.7  00:00    0.0    4.5    8.0   19.4   36.4  15:40    227
 02   14.0   17.2  02:00   12.0  20:40    4.3    0.0    2.5   19.6   30.2  08:20    171
 03   17.2   23.7  14:10   11.9  02:55    1.2    0.0    0.0   22.0   33.8  08:05     97
 04   21.4   31.9  15:05   12.8  03:15    0.0    3.1    0.0   12.9   37.1  23:20    169
 05   18.6   26.0  12:30   14.9  00:00    0.0    0.3    0.0   25.0   40.3  17:50    228
 06   18.1   26.0  13:55   13.6  03:40    0.2    0.0    0.0   13.6   25.9  18:15    174
 07   20.9   31.8  14:20   13.2  04:40    0.0    2.6    0.0   14.9   26.6  16:05    102
 08   19.9   26.7  13:00   15.9  01:20    0.0    1.6    0.0   15.1   30.2  14:50    206
 09   21.1   27.6  13:20   17.7  02:10    0.0    2.7    0.0   16.4   34.6  16:40    125
 10   19.1   24.7  15:00   16.5  19:40    0.0    0.8    0.0   20.5   35.3  05:10    213
 11   22.8   33.9  15:10   17.0  04:15    0.0    4.5    0.0   12.7   31.3  15:25     98
 12   18.0   28.1  13:05   11.6  04:20    0.3    0.0    0.0   20.0   42.1  01:20    194
 13   19.6   28.5  13:10   14.1  05:40    0.0    1.2    0.0   16.8   34.9  16:55    205
 14   19.2   26.1  13:45   13.1  04:55    0.0    0.8    0.0   13.6   33.5  17:00    140
 15   19.8   27.0  12:15   15.5  04:05    0.0    1.5    3.0   15.1   32.4  14:55    156
 16   17.2   17.9  18:25   16.3  04:55    1.2    0.0    0.0   24.4   40.3  21:05    105
 17   22.2   29.5  14:55   17.5  00:05    0.0    3.8    0.0   20.2   38.2  00:10     96
 18   18.7   23.8  11:15   13.1  23:45    0.0    0.4    0.0   24.6   42.5  15:25    214
 19   15.2   21.9  13:05   10.8  00:00    3.2    0.0    0.0   26.8   39.6  15:50    230
 20   16.2   24.2  12:50    8.6  04:00    2.2    0.0    0.0   16.3   33.1  23:50    102
 21   24.0   38.9  15:15   12.6  05:50    0.0    5.7    0.0   20.1   41.8  16:55    285
 22   19.9   26.8  15:05   14.5  05:55    0.0    1.6    0.0   17.9   31.7  16:40    188
 23   16.5   19.6  09:45   13.4  00:00    1.8    0.0    0.0   16.3   27.7  10:45    197
 24   16.2   21.1  13:00   12.1  02:45    2.2    0.0    0.0   15.4   27.0  15:45    180
 25   16.9   23.9  14:40   12.7  05:40    1.4    0.0   12.0   16.3   33.5  15:15    129
 26   15.8   19.4  14:00   13.6  03:10    2.5    0.0    0.0   20.9   31.3  16:20    115
 27   18.7   25.5  13:30   14.0  05:30    0.0    0.3    0.0   20.9   34.2  17:20    103
 28   21.1   28.5  13:05   15.9  06:10    0.0    2.7    0.0   25.9   40.3  21:30     89
 29   24.4   39.0  13:10   17.4  05:55    0.0    6.0    5.0   21.3   39.6  11:20    347
 30   20.6   26.7  15:55   17.2  23:45    0.0    2.3    0.0   15.0   26.6  00:05    183
 31   17.0   18.3  15:10   15.9  23:25    1.3    0.0    8.5   15.1   26.6  17:25    167
---------------------------------------------------------------------------------------
      19.1   39.0     29    8.6     20   21.7   46.4   39.0   18.6   42.5     18    159
    
