                   MONTHLY CLIMATOLOGICAL SUMMARY for May 2018


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   18.7   27.5  13:45    9.8  06:45    0.0    0.3    0.0   13.8   34.6  10:45    339
 02   19.0   29.8  14:50   12.7  23:45    0.0    0.7    3.5   20.7   35.3  11:10    294
 03   12.0   14.7  14:25    9.6  21:20    6.3    0.0    5.0   18.8   35.6  10:10    240
 04   11.2   18.6  14:55    5.4  05:40    7.1    0.0    0.0    9.5   21.2  22:15     36
 05   16.7   26.4  14:15    7.0  05:55    1.6    0.0    0.0   15.2   30.2  11:10    312
 06   20.5   30.0  14:25   10.4  02:25    0.0    2.2    0.0   12.4   24.8  13:10    308
 07   20.8   27.8  11:55   13.9  04:25    0.0    2.5    0.0   15.7   26.6  09:50      6
 08   18.4   25.9  11:45   10.5  23:15    0.0    0.1    0.0   14.4   31.7  10:45    290
 09   12.8   18.7  14:50    8.2  06:50    5.5    0.0    0.0   15.8   25.6  10:45    261
 10   13.3   21.2  14:50    5.8  05:55    5.0    0.0    0.0    9.4   18.0  11:05     11
 11   18.6   25.1  12:35   12.5  23:55    0.0    0.2    0.0   15.6   29.2  21:55    301
 12   13.4   18.3  14:50   11.9  04:40    4.9    0.0    0.0   17.2   27.0  00:05    237
 13   13.6   19.1  12:50    9.0  06:20    4.8    0.0    0.0   10.8   19.1  16:50    206
 14   13.8   17.7  11:45   10.8  00:00    4.5    0.0    0.0    8.8   18.7  16:30    129
 15   13.4   18.7  14:10    8.9  05:45    4.9    0.0    0.0   10.6   21.6  20:40     71
 16   14.6   24.2  14:30    7.8  07:00    3.7    0.0    0.0    9.9   22.3  11:10    344
 17   16.2   25.1  14:40    7.2  06:20    2.1    0.0    0.0   10.7   18.4  07:45    262
 18   15.6   22.5  12:25    9.8  03:00    2.7    0.0    0.0   13.0   31.0  23:35     75
 19   17.6   25.4  14:25   10.2  06:50    0.7    0.0    0.0   14.3   26.6  13:20    359
 20   16.2   21.5  15:10   10.9  23:55    2.1    0.0    0.0   17.4   40.0  11:35    334
 21   15.0   20.1  15:00   10.1  03:20    3.3    0.0    0.0   25.1   42.5  12:15    308
 22   13.8   19.5  12:50    8.9  21:20    4.5    0.0    0.0   19.6   39.2  10:45    286
 23   16.0   23.9  14:30    9.2  00:05    2.3    0.0    0.0   18.1   32.8  15:10    301
 24   15.1   21.7  14:35   10.2  04:50    3.2    0.0    0.0    9.8   23.8  12:50    249
 25   11.9   13.8  14:20   10.3  22:15    6.4    0.0    0.0   12.1   21.6  16:45    197
 26   11.7   16.2  13:15    8.7  07:15    6.6    0.0    0.0    8.4   20.2  16:00    141
 27   13.7   20.7  15:15    7.9  07:15    4.6    0.0    0.0   12.3   20.2  21:45     40
 28   16.2   24.8  13:10   10.8  03:35    2.1    0.0    0.0   16.4   51.5  13:25    314
 29   10.9   15.8  14:40    7.1  22:55    7.4    0.0    0.0   12.5   29.5  11:15    244
 30   11.0   18.6  14:20    4.8  02:55    7.3    0.0    0.0   10.9   22.7  12:20    329
 31   12.9   20.3  15:20    6.1  04:10    5.4    0.0    0.0   10.2   20.5  11:25    317
---------------------------------------------------------------------------------------
      15.0   30.0     06    4.8     30  109.3    6.0    8.5   13.9   51.5     28    305
    
