                   MONTHLY CLIMATOLOGICAL SUMMARY for Jun 2011


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01    8.8   15.3  14:10    3.1  02:15    9.5    0.0    0.0   23.0   42.8  12:50    316
 02   11.1   18.0  14:50    5.8  04:30    7.2    0.0    0.0   16.8   32.8  11:35    314
 03   11.7   19.6  13:35    6.7  21:30    6.7    0.0    0.0   16.2   31.0  13:10    297
 04   11.6   17.9  13:55    6.2  06:05    6.7    0.0    0.0    8.8   14.8  12:40    124
 05   10.9   15.1  14:00    8.1  21:45    7.5    0.0    0.0   14.8   24.5  09:55    248
 06    8.6   14.1  12:20    3.7  05:25    9.7    0.0    0.1    8.4   15.1  15:45    210
 07   11.4   13.6  23:00    8.4  00:05    7.0    0.0   14.1   13.4   22.3  15:25    125
 08   12.4   13.6  12:15    8.8  23:50    5.9    0.0  119.0   10.7   30.6  22:40    345
 09   10.7   13.3  19:00    7.9  05:45    7.6    0.0   27.7   26.6   53.3  16:20    201
 10   12.4   14.5  13:00   10.9  00:00    5.9    0.0    0.0   16.3   33.1  00:10    184
 11   11.5   16.4  15:00    7.6  06:00    6.8    0.0    0.0    7.3   14.0  11:40    278
 12   11.1   16.7  12:45    5.9  03:50    7.3    0.0    0.0    5.4   10.8  12:20    334
 13   11.1   17.8  14:45    4.9  06:00    7.2    0.0    0.0    9.9   20.2  11:25    305
 14   14.8   21.6  13:55    7.7  05:25    3.5    0.0    0.0   16.8   35.6  13:40    326
 15   16.6   22.5  13:00    9.7  22:35    1.7    0.0    3.0   18.8   33.8  19:40    324
 16   11.9   16.2  12:40    8.1  04:35    6.4    0.0    4.0   34.3   58.0  14:15    315
 17    8.9   12.6  14:15    4.9  23:35    9.4    0.0    0.0   25.6   49.7  01:35    283
 18   10.2   17.3  14:45    4.1  00:30    8.2    0.0    0.0   14.3   34.2  13:15      5
 19   12.7   17.7  12:30    8.1  22:00    5.6    0.0    0.0   19.6   39.2  13:55    300
 20    9.4   14.1  12:20    5.6  02:50    8.9    0.0    0.0   17.6   34.6  10:35    296
 21   10.0   15.4  13:30    5.5  06:15    8.3    0.0    0.0   10.6   22.3  13:55     49
 22   14.5   22.3  14:35    7.6  00:25    3.8    0.0    0.0   16.5   29.2  11:50    336
 23   13.2   16.9  11:40    7.6  22:30    5.2    0.0    0.0   13.7   29.2  11:25    286
 24    8.6   12.0  14:55    5.7  07:05    9.7    0.0    0.0   37.8   54.7  12:15    310
 25    7.9    9.7  17:35    6.4  05:20   10.4    0.0    0.2   39.1   52.6  05:15    296
 26    8.2    9.7  13:05    7.0  23:25   10.1    0.0   19.8   26.6   38.2  06:25    279
 27    7.8   12.4  14:40    4.9  22:15   10.5    0.0    0.0   13.3   24.1  00:15    277
 28    9.0   15.5  16:20    3.9  05:55    9.3    0.0    0.0    7.5   15.5  21:05     58
 29    9.5   13.8  13:50    4.0  07:40    8.8    0.0    0.0   15.3   35.3  11:50    305
 30    8.2   11.9  13:15    4.6  03:00   10.1    0.0    0.0   30.0   52.9  10:10    290
---------------------------------------------------------------------------------------
      10.8   22.5     15    3.1     01  225.2    0.0  188.0   17.8   58.0     16    299
    
