                   MONTHLY CLIMATOLOGICAL SUMMARY for Nov 2017


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   24.4   33.8  12:30   18.2  04:10    0.0    6.0    0.0   15.3   28.4  14:25    247
 02   21.5   29.3  13:20   16.6  03:00    0.0    3.1    0.0   16.2   39.2  16:25    116
 03   24.1   33.3  14:35   15.0  00:00    0.0    5.8    0.0   16.9   36.4  03:00     66
 04   15.8   19.0  14:00   14.0  23:10    2.6    0.0    0.0   18.8   36.0  00:05    206
 05   16.1   23.5  14:05   11.6  23:30    2.2    0.0    0.0    9.7   24.8  15:00    167
 06   14.2   19.2  12:30   10.5  02:40    4.1    0.0    0.0   23.6   39.2  10:40    237
 07   10.6   13.4  08:05    8.9  23:25    7.7    0.0    7.5   20.7   37.1  09:20    238
 08   11.9   18.0  14:00    7.4  04:35    6.5    0.0    0.0   15.6   32.8  23:30    104
 09   14.2   19.8  14:50   10.6  04:00    4.1    0.0    9.0   31.0   46.1  12:55     89
 10   13.8   15.8  12:50   12.5  23:40    4.6    0.0    0.0   22.6   35.3  04:30     92
 11   18.0   25.1  15:10   12.4  02:15    0.3    0.0    0.0   18.1   28.1  01:45     70
 12   19.4   28.2  12:20   13.8  18:40    0.0    1.1    0.0   13.2   33.5  14:30    184
 13   15.5   19.9  13:45   13.4  04:15    2.8    0.0    3.1   12.0   22.3  15:45    175
 14   14.7   16.0  11:50   12.4  00:00    3.6    0.0   26.0   11.6   31.0  00:00    155
 15    9.6   12.3  00:05    8.0  12:45    8.7    0.0   25.9   26.0   47.5  02:50    191
 16    9.7   12.2  14:35    7.7  20:50    8.7    0.0   12.0   19.0   31.7  09:05    172
 17   11.1   18.3  14:40    5.8  04:35    7.3    0.0    0.0   13.4   23.8  07:40    240
 18   14.1   22.9  12:10    6.8  01:25    4.2    0.0    0.0   12.7   32.0  14:00    218
 19   17.7   25.6  13:50    8.4  02:25    0.6    0.0    0.0   12.7   27.0  15:25     72
 20   21.8   37.0  13:25   13.6  23:50    0.0    3.5    0.0   21.0   41.8  17:00    269
 21   15.6   23.9  10:50   11.8  19:45    2.7    0.0    0.0   15.9   38.2  13:25    210
 22   12.3   17.3  12:10    8.0  23:00    6.1    0.0    0.0   16.7   31.3  12:50    211
 23   13.7   20.9  13:15    8.4  03:20    4.6    0.0    0.0   16.0   33.8  15:55    126
 24   12.8   16.8  08:15   10.1  22:50    5.6    0.0    2.0   12.6   34.2  11:15    143
 25   14.5   20.2  12:25    9.0  02:40    3.8    0.0    0.0   11.6   24.1  14:50    106
 26   13.5   19.9  11:45    9.6  23:20    4.8    0.0    0.0   17.5   35.6  13:35    217
 27   12.7   18.5  14:35    7.3  01:40    5.6    0.0    0.0   13.7   24.5  16:15    116
 28   17.0   27.8  12:10    8.2  03:30    1.3    0.0    0.0   17.3   33.1  15:45    227
 29   15.8   21.9  12:30   10.8  04:15    2.6    0.0    0.0   13.5   26.6  14:45    144
 30   16.9   22.6  14:10   12.5  01:35    1.4    0.0    0.0   18.7   31.3  16:45     98
---------------------------------------------------------------------------------------
      15.4   37.0     20    5.8     17  106.6   19.6   85.5   16.8   47.5     15    160
    
