                   MONTHLY CLIMATOLOGICAL SUMMARY for Dec 2019


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   16.9   21.9  16:50   13.6  03:30    1.5    0.0    0.0   15.6   29.5  16:15    124
 02   23.0   34.5  14:10   15.5  00:00    0.0    4.6    0.0   17.7   40.7  23:20    152
 03   13.4   18.0  14:25    9.0  00:00    4.9    0.0    2.0   28.4   46.1  09:00    226
 04   12.6   18.2  13:20    7.7  03:40    5.8    0.0    0.0   15.6   28.4  16:00    201
 05   17.2   26.3  15:55    9.3  04:05    1.1    0.0    0.0   16.8   30.6  18:25     89
 06   24.5   36.6  15:20   13.7  02:05    0.0    6.2    0.0   20.8   34.9  07:55    282
 07   18.3   24.1  11:15   13.9  23:30    0.0    0.0    0.0   14.7   30.2  14:50    170
 08   15.1   21.6  10:55   12.2  23:10    3.2    0.0    0.0   15.2   31.0  13:40    134
 09   13.2   16.6  15:05   12.0  04:20    5.2    0.0    2.5   21.1   34.6  15:45    112
 10   16.7   22.7  11:00   12.8  00:10    1.6    0.0    0.0   23.6   36.0  10:30     94
 11   16.8   22.3  12:35   14.9  20:20    1.5    0.0    0.0   17.9   34.6  17:20    102
 12   16.8   20.1  15:00   14.8  04:05    1.5    0.0    0.0   24.9   36.4  23:05    104
 13   20.4   27.4  14:45   15.7  05:40    0.0    2.1    0.0   26.8   37.8  04:55     80
 14   20.2   28.7  09:35   15.8  05:20    0.0    1.9    0.0   18.8   42.8  17:40    212
 15   13.3   18.8  15:30    8.9  07:10    5.0    0.0    2.0   30.6   47.5  06:10    239
 16   14.7   23.0  14:25    9.6  03:10    3.6    0.0    0.0   17.6   29.2  18:55    159
 17   24.6   38.2  15:40   10.8  05:30    0.0    6.2    0.0   20.8   55.4  23:50     31
 18   17.6   25.5  09:45   13.2  04:40    0.8    0.0    0.0   21.6   49.7  00:35    209
 19   19.1   29.8  15:55   14.1  00:05    0.0    0.8    0.0   16.3   35.6  15:15    197
 20   19.9   27.9  12:50   14.1  03:40    0.0    1.6    0.0   16.4   33.1  22:35    121
 21   16.8   19.3  14:55   14.1  23:25    1.5    0.0    0.0   18.0   33.5  13:00    204
 22   18.2   24.8  13:30   13.3  04:05    0.2    0.0    0.0   18.2   32.4  15:10    115
 23   25.2   37.8  13:50   13.4  04:55    0.0    6.9    0.0   15.5   39.6  15:25    299
 24   19.6   26.4  12:25   14.1  22:55    0.0    1.3    0.0   18.9   35.3  13:50    199
 25   18.5   26.1  14:15   14.5  04:50    0.0    0.2    0.0   16.6   31.3  16:10    146
 26   18.4   29.4  14:00   12.5  23:55    0.0    0.0    0.0   15.0   31.3  17:10    193
 27   14.8   21.5  13:15   10.6  03:35    3.5    0.0    0.0   25.0   38.9  14:15    218
 28   15.9   22.3  14:10   11.7  03:00    2.4    0.0    0.0   21.9   40.0  16:35    111
 29   18.3   25.1  15:00   13.0  01:20    0.0    0.0    0.0   15.6   28.1  16:25    132
 30   18.9   25.4  12:30   15.0  23:45    0.0    0.6    0.0   16.0   32.4  13:35    186
 31   17.9   22.3  14:50   14.5  03:00    0.5    0.0    0.0   14.1   31.0  16:35    122
---------------------------------------------------------------------------------------
      18.0   38.2     17    7.7     04   43.8   32.4    6.5   19.2   55.4     17    155
    
