                   MONTHLY CLIMATOLOGICAL SUMMARY for Dec 2015


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   22.9   31.8  12:10   16.7  05:20    0.0    4.6    0.0   14.6   31.3  16:45    192
 02   17.5   20.5  15:45   14.4  23:30    0.9    0.0    0.0   15.3   25.6  14:15    155
 03   18.5   23.7  15:10   14.8  00:05    0.0    0.2    0.0   22.2   29.9  08:25     96
 04   19.8   25.8  11:40   16.5  23:45    0.0    1.4    0.0   20.2   31.0  14:40     98
 05   18.2   22.6  11:35   16.0  06:05    0.1    0.0    0.0   21.5   30.2  18:50    105
 06   20.7   28.5  14:15   15.8  04:40    0.0    2.3    0.0   16.4   27.7  00:05     91
 07   19.3   25.9  13:10   15.5  01:30    0.0    1.0    0.0   11.1   28.4  16:00    195
 08   19.5   25.9  12:50   14.7  04:40    0.0    1.2    0.0   10.0   24.5  14:45    173
 09   18.7   23.6  14:40   15.8  23:15    0.0    0.3    0.0   15.7   27.0  13:25    197
 10   20.5   29.5  12:50   14.0  04:00    0.0    2.2    0.0   10.6   27.0  15:05    145
 11   20.2   27.1  12:55   15.0  02:15    0.0    1.9    0.1   13.0   29.5  16:00    152
 12   17.8   22.1  14:00   13.1  00:00    0.6    0.0    1.9   19.1   35.6  15:50    206
 13   13.8   18.4  12:15   10.3  23:10    4.5    0.0    0.0   19.6   32.0  10:50    224
 14   13.8   20.0  13:35    9.1  03:10    4.5    0.0    0.0   13.7   27.4  16:45    142
 15   19.5   32.0  14:35   10.0  05:05    0.0    1.1    0.0   16.9   28.8  14:45    285
 16   17.0   23.4  11:35   12.7  23:05    1.3    0.0    0.0   18.5   36.4  13:50    215
 17   19.0   28.3  14:55   11.5  03:05    0.0    0.7    0.0   11.0   29.9  17:55    111
 18   24.6   34.9  12:30   16.5  04:05    0.0    6.3    0.0   12.9   28.8  16:10    133
 19   19.7   25.0  14:35   14.5  23:00    0.0    1.4    0.0   14.7   31.7  13:15    196
 20   16.5   18.1  09:40   14.1  00:30    1.8    0.0    0.0   15.5   26.3  14:15    120
 21   17.5   22.2  10:35   12.7  23:50    0.9    0.0    0.0   25.2   52.6  15:35    222
 22   16.3   22.0  14:05   11.5  04:40    2.0    0.0    0.0   17.7   30.2  00:40    191
 23   22.8   35.3  15:20   12.2  04:45    0.0    4.4    0.0   12.0   31.0  16:15    100
 24   18.6   25.5  12:05   14.9  23:45    0.0    0.3    0.0   24.0   43.6  15:25    211
 25   16.9   22.0  14:15   13.8  04:50    1.4    0.0    0.0   14.5   26.6  17:10    182
 26   18.2   25.1  14:40   11.6  04:50    0.1    0.0    0.0   16.2   31.0  17:00    117
 27   21.8   30.6  12:20   13.7  02:55    0.0    3.5    0.0   12.3   28.8  15:25    124
 28   23.9   37.5  13:20   15.7  03:30    0.0    5.6    0.0   15.7   38.9  17:25    215
 29   21.8   26.9  16:20   19.2  00:05    0.0    3.5    0.0   13.9   23.4  18:05    141
 30   25.7   34.8  14:10   18.9  04:50    0.0    7.4    0.0   17.8   28.1  17:30     78
 31   25.6   35.1  12:40   18.2  23:05    0.0    7.2    0.0   15.2   30.2  13:50    217
---------------------------------------------------------------------------------------
      19.6   37.5     28    9.1     14   18.1   56.5    2.0   16.0   52.6     21    161
    
