                   MONTHLY CLIMATOLOGICAL SUMMARY for Nov 2013


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   13.5   19.1  12:35   10.9  03:05    4.8    0.0    5.9   22.8   35.6  13:35    247
 02   13.0   17.6  14:40    9.5  22:00    5.3    0.0    0.0   15.3   27.0  11:55    182
 03   15.3   24.3  15:00    8.2  04:35    3.1    0.0    0.0   10.3   25.2  17:00     76
 04   22.3   32.0  15:30   13.0  05:10    0.0    3.9    0.0    9.5   21.2  15:55     30
 05   19.3   24.8  13:15   14.2  22:00    0.0    0.9    0.0   15.5   27.7  16:40    162
 06   19.0   29.3  12:35   12.0  00:00    0.0    0.6    0.0   20.4   39.6  21:05    167
 07   14.8   20.4  14:00   11.5  04:15    3.6    0.0    0.0   20.6   40.0  20:35    238
 08   15.1   21.9  13:25   10.2  05:15    3.3    0.0    0.0   19.2   33.5  01:25    238
 09   14.1   19.5  13:20    9.9  04:20    4.2    0.0    0.0   18.0   32.0  13:30    249
 10   14.9   22.1  13:30    9.3  04:45    3.4    0.0    0.0   15.3   33.1  17:25    241
 11   15.5   21.5  13:00    8.6  05:05    2.8    0.0    0.0   14.6   31.0  18:10    116
 12   18.2   24.9  13:05   11.4  04:25    0.2    0.0    0.0   12.7   25.2  00:05    125
 13   21.0   30.0  14:15   14.4  05:30    0.0    2.7    0.1   12.8   26.3  16:50    165
 14   17.6   22.7  12:05   15.4  02:30    0.7    0.0    5.3   16.1   30.6  14:10    212
 15   14.9   16.8  11:30   13.5  01:25    3.5    0.0   18.2   15.9   25.9  18:10    138
 16   16.4   18.6  15:15   13.8  23:50    2.0    0.0   27.6   29.1   58.0  04:00     87
 17   14.5   16.7  11:25   12.0  04:20    3.8    0.0    9.8   26.0   41.0  13:00    276
 18   14.3   17.8  13:45   12.0  04:40    4.0    0.0    0.0   16.0   27.4  01:55    205
 19   18.1   25.0  14:35   12.5  00:15    0.2    0.0    0.0   17.5   27.4  05:35     89
 20   16.9   22.0  12:20   12.4  23:55    1.4    0.0    0.0   23.4   40.7  16:10    239
 21   13.8   18.1  14:40   10.3  04:25    4.5    0.0    0.0   20.4   31.7  00:45    186
 22   19.5   29.3  14:30   12.0  01:45    0.0    1.2    0.0   15.6   29.2  03:05     72
 23   17.0   21.6  14:25   13.7  04:00    1.3    0.0    0.0   19.2   34.6  02:45    208
 24   17.2   24.4  13:15   11.3  02:50    1.1    0.0    0.0   20.1   36.4  21:15     99
 25   22.8   36.0  14:35   13.8  05:00    0.0    4.5    0.0   17.2   28.4  17:20    332
 26   17.1   20.6  10:55   14.4  05:00    1.3    0.0    0.5   22.4   36.7  14:30    221
 27   12.7   14.6  00:10   10.9  23:20    5.6    0.0   18.5   14.6   30.6  11:55    156
 28   14.1   19.0  14:30    9.7  03:50    4.3    0.0    0.0   18.6   32.4  15:15    105
 29   18.5   27.4  15:05   11.2  03:45    0.0    0.2    0.1   12.2   25.2  00:45     87
 30   14.8   19.5  12:40   11.3  23:10    3.5    0.0    3.9   23.6   45.7  04:00    215
---------------------------------------------------------------------------------------
      16.5   36.0     25    8.2     03   67.9   14.0   89.9   17.8   58.0     16    187
    
