                   MONTHLY CLIMATOLOGICAL SUMMARY for Mar 2020


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   19.2   26.3  14:25   12.5  06:20    0.0    0.8    0.0   10.9   27.4  16:40    103
 02   19.8   25.5  13:45   15.7  04:25    0.0    1.5    0.0   11.8   31.3  15:25    160
 03   20.5   26.5  14:30   15.8  04:40    0.0    2.1    0.0   12.7   27.7  21:25     96
 04   26.6   36.0  15:55   17.5  04:40    0.0    8.3    0.0   12.0   22.7  10:00    314
 05   21.7   25.8  13:50   18.7  21:45    0.0    3.4    0.0   15.9   28.4  09:35    180
 06   22.9   30.4  15:05   18.3  23:50    0.0    4.5    0.0   15.1   25.9  19:45     96
 07   25.6   37.3  15:10   16.7  05:10    0.0    7.3    0.0   16.6   34.9  22:40    272
 08   22.0   29.0  13:05   17.0  00:00    0.0    3.6    0.0   13.6   33.1  00:30    179
 09   16.7   18.6  16:10   14.4  08:45    1.7    0.0   10.1   11.7   24.5  00:25    184
 10   17.4   20.5  13:15   16.0  04:45    0.9    0.0   29.9   10.2   22.7  23:55    164
 11   18.0   21.5  15:35   15.7  01:45    0.4    0.0    4.0   19.6   36.0  21:50    124
 12   19.3   24.3  16:00   16.9  05:45    0.0    1.0    0.0   21.7   34.2  05:25     79
 13   21.3   28.6  15:00   17.1  04:40    0.0    3.0    0.0   12.7   26.3  08:55    320
 14   19.2   23.6  15:10   16.0  03:45    0.0    0.9    0.0   11.4   22.0  16:35    184
 15   16.2   20.8  11:45   13.8  23:10    2.1    0.0   14.0   17.1   27.7  15:30    205
 16   14.6   17.9  15:15   12.9  07:50    3.8    0.0    0.0   21.9   35.6  19:40    110
 17   18.7   26.5  13:45   13.0  02:00    0.0    0.3    0.0   19.4   34.6  00:05     53
 18   20.3   27.4  12:40   15.3  00:00    0.0    1.9    0.0   18.2   28.8  15:50    265
 19   18.3   23.8  14:00   14.0  02:55    0.0    0.0    0.0   14.4   29.5  16:30    118
 20   18.4   24.3  14:30   14.7  23:50    0.0    0.1    0.0   14.3   28.8  17:45    242
 21   17.3   23.1  14:40   12.3  04:40    1.1    0.0    0.0   12.6   23.0  17:20    156
 22   20.3   26.0  15:10   16.9  00:05    0.0    2.0    0.0   15.0   27.4  17:10     98
 23   19.5   25.2  13:35   17.0  08:45    0.0    1.2    0.0   12.6   26.3  17:50    185
 24   17.6   20.8  16:10   15.3  07:30    0.8    0.0    0.0    8.6   18.7  09:25    178
 25   19.2   27.9  15:25   14.7  01:10    0.0    0.9    0.0   12.5   44.3  23:00    246
 26   12.9   17.6  15:20    9.5  23:20    5.4    0.0    0.0   27.9   50.4  04:15    239
 27   13.0   19.7  15:45    5.8  07:00    5.3    0.0    0.0   14.1   29.5  00:00    136
 28   18.6   28.9  15:10    9.9  06:00    0.0    0.3    0.0   17.0   31.7  00:20    308
 29   15.8   21.2  14:35   12.3  06:35    2.6    0.0    0.0   13.9   23.8  00:40    224
 30   19.0   26.6  15:35   13.9  06:50    0.0    0.6    0.0   10.6   22.0  17:20    109
 31   18.1   26.1  11:40   12.8  22:00    0.2    0.0    0.0   16.8   34.2  15:40    246
---------------------------------------------------------------------------------------
      19.0   37.3     07    5.8     27   24.2   43.8   58.0   14.9   50.4     26    162
    
