                   MONTHLY CLIMATOLOGICAL SUMMARY for Mar 2014


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   18.5   23.4  14:30   15.7  06:05    0.0    0.1    0.0   14.3   27.7  15:40    225
 02   22.4   31.3  14:55   14.1  05:55    0.0    4.0    0.3   13.0   26.6  23:45    267
 03   16.3   18.3  10:05   14.6  19:30    2.0    0.0    9.7   15.0   23.4  00:55    211
 04   16.9   19.1  13:50   15.4  00:30    1.4    0.0    0.0   15.3   27.0  14:45    122
 05   19.4   24.1  14:00   16.0  01:15    0.0    1.0    0.0   19.5   27.4  12:45    108
 06   22.1   30.9  15:25   16.0  04:50    0.0    3.8    0.0    9.6   18.4  01:25     98
 07   20.5   24.9  12:40   17.3  20:20    0.0    2.2    0.0   16.6   32.0  15:25    217
 08   17.2   21.0  13:30   15.1  22:00    1.1    0.0    1.0   14.8   28.4  16:00    223
 09   14.3   16.0  12:00   12.1  19:35    4.1    0.0   34.0   17.3   30.6  17:15    163
 10   16.2   21.9  15:10   12.2  02:30    2.1    0.0    0.0   17.9   30.2  11:35    104
 11   17.7   25.9  13:45   14.6  01:35    0.6    0.0    0.3   11.8   28.8  14:35    245
 12   13.4   16.4  13:55   10.5  23:25    5.0    0.0    9.7   21.4   38.5  12:45    238
 13   13.1   19.4  15:50    7.2  06:10    5.2    0.0    0.0   10.5   22.0  16:30     94
 14   16.5   26.0  13:25    8.7  05:20    1.8    0.0    0.0    9.9   22.0  15:00    227
 15   16.9   22.8  13:20   11.6  06:00    1.4    0.0    0.0   11.1   21.2  15:30    162
 16   18.4   26.8  14:15   13.4  01:40    0.0    0.1    0.0    9.4   24.8  16:30    124
 17   17.0   23.1  14:20   12.6  23:25    1.4    0.0    0.0    9.8   22.7  15:50    213
 18   19.7   29.1  15:05   12.2  04:35    0.0    1.4    0.0    8.5   18.7  23:55     91
 19   16.7   22.8  13:40   13.2  23:20    1.7    0.0    0.0   24.6   38.5  04:40    236
 20   15.6   21.6  14:10   11.0  23:55    2.8    0.0    0.0   19.6   34.6  04:25    238
 21   19.3   28.6  14:40   10.3  02:15    0.0    0.9    0.0    9.6   18.7  17:05     34
 22   25.8   35.7  14:45   17.5  23:05    0.0    7.5    0.0   18.8   40.7  10:50    326
 23   23.4   34.4  13:50   15.6  03:25    0.0    5.1    0.0   15.6   31.0  09:20     10
 24   26.5   34.9  14:25   18.4  01:20    0.0    8.1    0.1   11.6   23.0  15:55     41
 25   22.6   34.7  14:00   14.5  17:30    0.0    4.3    4.9   18.3   37.8  11:15    307
 26   16.1   22.1  13:20   11.7  06:10    2.2    0.0    0.0   18.4   37.1  10:55    302
 27   15.0   21.1  14:35   10.0  06:40    3.3    0.0    0.0   12.3   24.8  14:00    257
 28   17.3   24.8  15:00   11.7  00:50    1.1    0.0    0.0    9.5   23.0  15:50     84
 29   19.8   30.1  13:25   13.3  05:00    0.0    1.4    0.0   17.6   42.5  13:35    271
 30   16.4   22.8  13:30   12.5  02:15    2.0    0.0    0.0   11.8   25.2  16:25    193
 31   18.8   27.7  12:55   13.9  23:20    0.0    0.5    0.1    9.4   20.9  16:15    150
---------------------------------------------------------------------------------------
      18.4   35.7     22    7.2     13   39.1   40.4   60.1   14.3   42.5     29    210
    
