                   MONTHLY CLIMATOLOGICAL SUMMARY for Mar 2021


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   23.3   33.2  15:00   15.3  06:50    0.0    5.0    0.0   12.6   32.8  00:05     83
 02   24.0   33.6  14:05   18.4  06:50    0.0    5.7    0.0   13.9   28.1  17:15    288
 03   21.8   27.6  13:30   17.9  03:45    0.0    3.4    0.0   12.8   25.9  18:20    187
 04   19.0   24.1  14:40   16.3  21:40    0.0    0.6    0.0   14.0   25.9  16:35    163
 05   18.1   24.5  15:00   15.1  22:00    0.3    0.0    0.0   15.4   29.5  16:45    171
 06   21.2   31.5  15:25   15.1  04:35    0.0    2.8    0.0   15.1   25.6  02:30     93
 07   18.4   24.9  14:45   14.5  23:30    0.0    0.0    0.0   19.5   34.2  04:10    218
 08   16.1   21.2  11:55   13.6  02:05    2.2    0.0    0.0   15.0   28.1  14:35    225
 09   18.5   29.4  15:35   14.0  04:05    0.0    0.2    0.0   10.7   30.6  15:50    130
 10   22.2   32.0  16:25   15.1  02:05    0.0    3.8    0.0   22.5   43.9  16:50    281
 11   16.1   19.4  13:25   14.1  22:35    2.2    0.0    7.0   14.8   33.8  08:35    169
 12   22.4   34.6  16:05   14.3  00:50    0.0    4.1    0.0   20.5   36.4  04:20     71
 13   28.9   38.9  14:05   19.4  23:35    0.0   10.5    0.0   20.0   43.2  21:20    338
 14   20.2   23.9  14:20   17.2  23:40    0.0    1.8   32.0   15.8   39.6  00:00    176
 15   18.4   25.6  14:20   15.1  23:35    0.0    0.0   18.0   18.9   38.2  00:05    261
 16   15.4   17.6  11:25   13.9  05:35    2.9    0.0    0.0   12.2   20.5  15:15    160
 17   17.9   22.8  15:15   15.2  00:10    0.5    0.0    0.0   10.1   24.5  16:40    123
 18   21.0   27.2  15:50   17.0  03:05    0.0    2.7    0.0   10.7   20.2  18:25     92
 19   17.0   21.8  14:05   14.6  21:25    1.4    0.0    0.0   20.1   34.6  03:10    198
 20   17.4   22.2  14:40   14.8  00:15    1.0    0.0    0.0   14.3   32.4  19:30    180
 21   14.8   18.2  13:30   11.6  23:40    3.5    0.0    0.0   17.0   36.0  09:40    237
 22   14.8   21.9  15:40    9.0  07:00    3.6    0.0    6.0   10.5   24.1  17:40    137
 23   17.1   23.9  13:50   12.6  06:05    1.2    0.0    0.0   18.2   33.8  17:10    101
 24   17.2   21.2  13:45   13.9  03:05    1.2    0.0    0.0   20.7   31.0  12:20    111
 25   16.8   19.3  16:25   15.4  05:45    1.5    0.0    0.0   21.5   30.6  12:40     93
 26   19.3   26.8  17:05   14.8  07:10    0.0    1.0    0.0   15.5   27.7  21:50     56
 27   15.6   18.8  13:25   12.0  00:00    2.7    0.0    0.0   21.5   38.2  16:40    227
 28   13.7   17.4  14:35   11.1  01:30    4.7    0.0    0.0   16.3   33.5  00:00    116
 29   16.6   23.7  13:50   11.7  06:15    1.7    0.0    0.0   16.8   32.8  16:00     95
 30   21.4   32.1  16:30   13.6  06:05    0.0    3.1    0.0   14.6   27.7  00:50     18
 31   17.7   23.7  13:50   13.7  06:35    0.7    0.0    0.0   15.1   28.4  16:00    214
---------------------------------------------------------------------------------------
      18.8   38.9     13    9.0     22   31.2   45.0   63.0   16.0   43.9     10    154
    
