                   MONTHLY CLIMATOLOGICAL SUMMARY for Jan 2020


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   19.3   26.6  13:50   14.3  05:30    0.0    1.0    0.0   21.1   34.6  17:20    106
 02   21.1   29.8  13:35   16.7  03:50    0.0    2.7    0.0   16.7   31.7  17:20    117
 03   19.2   21.0  11:45   18.0  02:25    0.0    0.9    0.0   15.9   25.6  17:30    128
 04   21.1   25.3  13:00   18.4  00:05    0.0    2.7    6.0   12.4   28.4  17:25    137
 05   20.1   23.9  12:45   16.9  21:35    0.0    1.8    1.5   18.4   35.3  13:15    199
 06   19.3   25.1  14:05   16.1  03:20    0.0    1.0    0.1   14.8   30.6  15:05    135
 07   18.3   22.4  13:30   16.4  03:25    0.0    0.0   32.9   17.2   32.0  09:50    116
 08   21.6   30.4  14:00   17.0  02:05    0.0    3.3    9.0   17.0   29.5  11:55    333
 09   17.1   19.3  14:55   15.6  00:00    1.3    0.0    0.0   20.2   37.4  04:40    225
 10   15.6   16.8  10:50   14.0  04:35    2.7    0.0    4.0   21.0   38.2  19:35    115
 11   22.8   31.6  15:05   16.2  00:45    0.0    4.4    6.5   15.2   40.0  18:05     84
 12   20.5   25.4  14:10   16.5  06:10    0.0    2.2    0.0   16.2   27.0  03:10    182
 13   22.2   27.2  15:30   19.3  03:55    0.0    3.9    0.0   16.3   27.4  17:45    121
 14   22.5   28.7  15:00   19.3  01:00    0.0    4.1    0.0   15.5   25.9  17:00    110
 15   24.8   31.2  13:35   20.3  04:50    0.0    6.5    0.0   10.5   23.4  15:05    150
 16   25.8   34.2  13:30   17.9  06:20    0.0    7.5    0.1   10.3   24.5  17:15    122
 17   22.0   26.3  11:30   18.7  23:55    0.0    3.7   23.0   23.0   31.3  14:50    209
 18   15.8   18.7  00:05   13.8  23:55    2.5    0.0   15.0   21.3   37.8  05:00    154
 19   14.2   17.1  13:10   13.0  04:00    4.1    0.0    2.5   22.8   31.7  14:25    121
 20   15.2   19.1  14:25   12.7  01:30    3.1    0.0    0.0   30.5   38.9  22:45     97
 21   17.3   23.5  14:45   14.2  03:50    1.0    0.0    0.0   21.6   31.3  10:35    116
 22   16.6   22.4  11:10   13.3  23:40    1.7    0.0   13.0   17.2   34.2  19:05    139
 23   15.9   20.3  13:25   13.5  00:05    2.4    0.0    0.0   18.1   32.4  20:45    119
 24   20.8   29.6  15:00   15.5  02:10    0.0    2.5    7.5   20.7   36.0  03:25     84
 25   23.0   29.9  14:10   17.6  06:25    0.0    4.7    0.0   16.6   43.9  04:25    130
 26   16.1   19.3  10:55   12.1  23:15    2.3    0.0    0.0   26.8   50.8  16:15    229
 27   15.1   21.4  14:15   11.0  07:00    3.2    0.0    0.0   15.1   27.0  08:25    240
 28   18.5   29.1  15:50   10.5  06:15    0.0    0.2    0.0   11.7   26.6  12:45    247
 29   18.3   25.9  13:10   12.9  03:55    0.1    0.0    0.0   18.5   43.6  15:55    229
 30   17.5   21.2  14:50   15.4  05:15    0.8    0.0    0.0   20.7   31.7  20:15    111
 31   22.6   35.8  12:35   16.3  06:55    0.0    4.2    0.0   19.0   36.7  16:10    235
---------------------------------------------------------------------------------------
      19.4   35.8     31   10.5     28   25.2   57.3  121.0   18.1   50.8     26    140
    
