                   MONTHLY CLIMATOLOGICAL SUMMARY for Dec 2014


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   19.1   27.4  12:15   13.8  20:20    0.0    0.7    0.0   15.0   26.3  17:50    179
 02   16.2   19.0  12:15   14.8  00:05    2.1    0.0    0.6   13.7   23.4  20:20    158
 03   17.4   21.9  13:05   15.5  01:30    0.9    0.0   19.4   13.7   30.2  10:10    158
 04   16.0   19.1  12:40   13.8  23:45    2.3    0.0    0.0   15.8   27.4  12:50    201
 05   14.5   17.5  15:05   12.8  06:20    3.8    0.0    0.0   14.1   22.3  22:35    140
 06   17.6   24.1  13:25   13.2  00:25    0.7    0.0    0.0   22.9   34.9  23:55     85
 07   20.5   26.6  13:40   14.5  04:45    0.0    2.2    0.0   15.6   32.0  00:10     82
 08   21.4   27.4  15:00   17.4  23:55    0.0    3.0    0.8    9.4    9.4  00:05    112
 09   19.8   30.7  11:55   15.6  17:50    0.0    1.5   24.2   10.0   27.7  22:55    162
 10   17.3   19.9  15:55   15.8  00:50    1.1    0.0    0.0   15.4   29.9  01:40    190
 11   18.9   24.7  14:10   15.3  04:25    0.0    0.6    0.0   13.3   26.3  17:15    103
 12   16.9   22.0  14:15   13.3  00:00    1.4    0.0    0.4   24.3   40.3  18:25    212
 13   16.6   23.3  13:55   11.4  05:40    1.8    0.0   11.6   14.4   30.2  17:50    105
 14   17.8   23.5  10:50   12.4  03:30    0.5    0.0    0.0   16.8   38.2  16:10    196
 15   14.2   16.4  14:25   12.9  05:05    4.1    0.0    0.0   14.0   25.9  01:40    172
 16   16.1   20.3  15:30   13.3  04:50    2.3    0.0    0.0   12.6   25.2  15:35    107
 17   18.4   25.3  13:50   11.1  04:00    0.0    0.1    0.0    8.9   20.2  15:45    151
 18   18.9   25.6  12:15   14.0  23:35    0.0    0.6    0.0   13.9   31.0  16:10    194
 19   17.4   23.0  11:00   12.2  04:45    0.9    0.0    0.0   12.4   28.4  14:05    158
 20   16.4   20.5  14:20   14.1  19:30    1.9    0.0    0.0   14.9   25.9  16:35    196
 21   16.9   23.8  13:25   11.0  05:10    1.4    0.0    0.0   14.2   36.4  19:55    206
 22   17.7   24.0  14:30   13.3  02:25    0.6    0.0    0.0   15.6   29.2  17:20    120
 23   18.0   23.9  11:50   13.6  23:10    0.3    0.0    0.0   15.2   29.5  15:05    200
 24   19.0   27.9  13:30   11.9  04:45    0.0    0.7    0.0   12.2   26.3  15:15    174
 25   19.1   27.0  12:25   13.8  03:15    0.0    0.8    0.0   16.3   34.9  16:00    192
 26   15.6   19.8  13:15   13.7  22:20    2.8    0.0    0.0   19.6   30.2  00:05    166
 27   17.9   22.7  16:35   14.0  00:10    0.4    0.0    0.3   15.6   38.5  09:55     93
 28   16.7   18.6  15:15   15.4  08:05    1.7    0.0   10.7   23.9   41.4  09:05    208
 29   18.9   23.4  13:35   16.4  04:40    0.0    0.6    0.0   16.4   22.7  08:25    195
 30   17.0   19.6  09:15   15.4  23:15    1.3    0.0    0.0   19.9   31.7  15:35     96
 31   16.3   19.1  08:40   14.6  21:05    2.1    0.0    0.0   23.6   33.5  18:35     76
---------------------------------------------------------------------------------------
      17.6   30.7     09   11.0     21   34.6   10.7   68.0   15.6   41.4     28    157
    
