                   MONTHLY CLIMATOLOGICAL SUMMARY for Apr 2016


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   16.2   23.0  14:00   12.2  21:40    2.1    0.0    0.0   12.8   29.2  16:15    224
 02   14.7   22.6  14:30    8.4  06:15    3.7    0.0    0.0   16.9   31.7  13:35    248
 03   15.6   23.0  14:45    9.1  05:55    2.7    0.0    0.0   14.3   27.0  21:15    116
 04   19.2   31.3  14:20   11.4  04:10    0.0    0.9    0.6   17.2   41.8  15:40    321
 05   15.2   20.1  12:05   11.8  23:55    3.2    0.0   14.4   23.4   36.7  15:40    219
 06   12.2   17.0  14:05    9.5  04:45    6.1    0.0    0.0   15.1   28.4  16:25    122
 07   13.6   19.6  13:20    9.5  01:40    4.7    0.0    0.0   21.6   34.2  12:25     87
 08   15.8   23.7  15:00   10.1  06:15    2.5    0.0    0.0   12.9   25.2  22:00     79
 09   18.5   26.5  14:05   12.4  03:20    0.0    0.1    0.0    9.5   22.0  16:45     72
 10   21.6   29.4  14:35   14.9  05:40    0.0    3.3    0.0   12.2   24.5  11:55    321
 11   24.3   31.4  13:55   18.0  01:55    0.0    6.0    0.0   15.4   29.9  10:20    316
 12   17.8   23.3  13:40   13.6  20:45    0.5    0.0    0.0   13.9   26.3  04:05    179
 13   20.1   31.7  13:50   15.7  00:05    0.0    1.8    0.0   12.0   22.7  14:45    168
 14   21.9   33.7  15:35   15.3  04:50    0.0    3.6    0.0   13.0   29.2  11:35    296
 15   23.8   34.2  14:45   12.0  04:25    0.0    5.4    0.0   11.6   27.4  10:50    317
 16   18.5   26.3  13:35   14.0  05:15    0.0    0.2    0.0   11.2   23.4  15:25    172
 17   17.6   23.0  13:05   15.4  01:00    0.7    0.0    0.0   14.8   27.7  09:20    117
 18   19.3   26.4  14:25   15.6  04:05    0.0    0.9    0.1   11.3   26.6  19:30     50
 19   19.6   29.2  11:15   14.7  05:55    0.0    1.3    3.1   13.9   31.7  13:35    287
 20   18.7   27.9  14:50   13.4  05:00    0.0    0.4    4.3   11.5   43.2  17:50    340
 21   16.9   23.2  14:50   10.7  23:10    1.5    0.0    0.0   13.7   29.9  11:25    258
 22   17.7   24.6  15:45   11.0  02:20    0.6    0.0    0.0   21.9   42.5  11:25    319
 23   13.1   19.2  13:45    7.3  23:20    5.2    0.0    0.0   19.4   38.5  02:25    242
 24   17.3   27.7  15:30    7.8  00:05    1.0    0.0    0.0   12.1   28.4  12:30    346
 25   15.2   21.0  13:15   11.9  21:25    3.1    0.0    0.0   16.0   28.4  15:20    213
 26   12.8   18.1  13:40    8.8  23:30    5.6    0.0    0.0   15.2   32.8  04:50    199
 27   14.5   25.6  14:00    7.7  03:00    3.8    0.0    0.0   18.1   39.2  13:30    264
 28   16.3   26.4  15:15    7.9  06:05    2.0    0.0    0.0   16.2   38.9  14:25    284
 29   13.6   21.0  09:20    7.4  19:05    4.8    0.0    0.0   27.7   42.1  18:25    252
 30    8.8   12.7  12:00    4.8  23:25    9.5    0.0    0.0   15.8   28.8  05:25    241
---------------------------------------------------------------------------------------
      17.0   34.2     15    4.8     30   63.5   23.9   22.5   15.4   43.2     20    251
    
