                   MONTHLY CLIMATOLOGICAL SUMMARY for Oct 2011


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   14.9   23.5  12:45    9.4  00:05    3.5    0.0    0.7   16.9   27.4  15:50    171
 02   11.3   14.3  09:40    8.0  23:50    7.0    0.0   46.3   23.5   44.3  15:40    201
 03    9.4   13.2  13:35    7.1  00:00    8.9    0.0    0.0   13.1   19.8  18:15    135
 04   10.2   15.7  15:35    5.4  05:25    8.1    0.0    0.0   19.9   46.8  18:10    262
 05    9.1   14.2  13:10    5.2  23:25    9.2    0.0    0.0   13.7   25.2  07:25    249
 06   13.7   24.0  15:45    4.2  03:00    4.6    0.0    0.0   10.6   22.0  10:30    349
 07   16.8   27.0  10:45   11.4  22:25    1.6    0.0    0.0   18.7   34.6  11:30    241
 08   18.9   28.1  13:45   12.1  00:05    0.0    0.5    0.0   10.3   24.5  10:35     44
 09   25.4   33.7  14:25   17.0  04:00    0.0    7.1    0.0   13.1   24.8  11:45    357
 10   26.0   34.7  15:40   15.6  00:00    0.0    7.7    0.0   16.7   29.9  12:15    308
 11   15.5   20.0  11:25   13.1  23:20    2.8    0.0    0.1   16.8   24.1  13:40    185
 12   14.3   15.5  14:00   13.2  03:50    4.0    0.0    9.9   18.4   34.9  21:40    134
 13   17.7   22.7  14:10   14.2  00:10    0.7    0.0    0.0   18.1   27.7  16:10    108
 14   17.4   28.8  14:45   11.6  00:00    1.0    0.0    0.0   19.1   49.3  19:25    227
 15   14.3   20.6  13:50   10.1  05:40    4.1    0.0    0.1   19.3   38.5  21:45    254
 16   12.0   14.6  13:25    8.7  22:45    6.3    0.0    6.9   12.8   24.5  16:00    172
 17   12.9   17.6  13:10    9.1  01:50    5.4    0.0    0.0   22.3   38.5  21:00    105
 18   16.8   23.1  13:35   12.3  01:05    1.5    0.0    0.0   22.1   32.0  02:00     92
 19   16.4   23.5  15:30   12.3  05:25    2.0    0.0    0.0   26.8   48.2  14:00    296
 20   13.6   19.8  14:30    9.5  23:55    4.7    0.0    0.0   24.9   41.8  08:30    272
 21   16.5   25.2  14:20    8.1  00:15    1.8    0.0    0.0    8.8   18.7  21:20     70
 22   19.0   28.6  12:05   12.4  00:00    0.0    0.7    0.0   13.8   28.8  13:05    227
 23   14.5   21.8  12:55   10.3  00:00    3.8    0.0    0.0   14.4   30.2  15:00    221
 24   12.9   18.4  13:25    8.4  01:55    5.4    0.0    0.0   15.4   33.1  15:35    229
 25   13.3   19.6  13:50    9.3  05:00    5.1    0.0    0.0   20.7   32.8  18:00    239
 26   13.3   19.4  12:25    6.7  04:05    5.0    0.0    0.0   12.8   28.1  15:40    207
 27   13.4   18.9  12:40   10.8  00:00    4.9    0.0    0.1   13.0   29.9  15:35    191
 28   12.4   16.7  14:45    9.9  03:55    5.9    0.0    4.0   12.4   23.0  14:20    173
 29   14.7   21.0  14:00   10.9  04:15    3.7    0.0    6.9   13.4   27.4  15:20    165
 30   12.6   17.1  12:25   10.6  23:05    5.7    0.0    0.0   19.7   38.2  16:25    229
 31   13.2   19.9  13:30    9.2  04:45    5.1    0.0    0.0   24.2   47.2  23:40    255
---------------------------------------------------------------------------------------
      14.9   34.7     10    4.2     06  121.9   16.0   75.0   17.0   49.3     14    215
    
