                   MONTHLY CLIMATOLOGICAL SUMMARY for Apr 2009


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   17.3   24.0  15:00   13.8  02:30    1.1    0.0    0.0   12.3   24.1  08:45    115
 02   18.4   24.1  14:45   12.8  06:20    0.0    0.1    0.0   11.9   25.9  16:25    141
 03   20.3   27.7  14:20   16.4  02:05    0.0    2.0    0.0   15.9   25.9  09:05     96
 04   23.5   34.9  15:15   15.9  03:10    0.0    5.2    0.0   12.8   27.4  11:15    319
 05   24.2   32.6  14:10   18.0  04:55    0.0    5.8    7.0   12.6   41.0  20:55    324
 06   17.3   20.2  15:00   13.4  21:35    1.1    0.0    0.0    9.9   27.0  06:05    248
 07   16.3   22.8  13:50   11.4  06:20    2.0    0.0    0.0    9.9   23.0  14:10    116
 08   22.0   33.1  13:45   12.5  05:45    0.0    3.7    0.0   14.1   30.2  10:20    309
 09   17.2   21.7  13:00   14.0  20:55    1.2    0.0    0.0    9.5   18.0  13:15    213
 10   14.9   17.3  13:35   13.4  23:15    3.5    0.0    0.0   14.3   21.2  02:45    144
 11   17.7   27.2  14:25    9.7  06:50    0.6    0.0    0.0   10.3   25.6  09:35    280
 12   16.1   22.4  13:00   13.0  04:50    2.2    0.0    0.0   10.4   22.0  11:35    260
 13   14.6   20.0  14:30   11.6  06:50    3.7    0.0    0.0   10.5   22.0  23:55    151
 14   18.2   27.7  15:05   10.6  06:05    0.1    0.0    0.0   12.6   22.7  00:15     55
 15   21.1   31.3  12:45   13.6  22:30    0.0    2.8    0.0   10.3   20.5  14:55    246
 16   20.8   30.3  13:15   12.1  04:00    0.0    2.4    0.0    6.8   15.8  13:45    165
 17   21.0   29.4  12:45   12.1  05:10    0.0    2.7    0.0    7.2   16.2  10:45    304
 18   19.4   27.9  13:00   13.9  23:45    0.0    1.1    0.0   15.6   31.3  07:05    300
 19   15.4   21.8  12:25   11.5  07:10    2.9    0.0    0.0    8.2   20.9  14:35    244
 20   11.8   16.1  12:55    9.3  23:50    6.5    0.0    0.0   13.3   28.1  14:35    219
 21   11.6   17.2  11:55    8.0  05:55    6.7    0.0    0.0   19.3   37.1  23:05    120
 22   16.8   23.4  15:20   11.1  02:05    1.6    0.0    0.0   17.6   36.7  00:15     80
 23   18.6   24.2  13:45   13.9  05:15    0.0    0.3    0.1   10.9   29.9  00:05     24
 24   18.4   26.3  12:20   14.2  03:20    0.0    0.1   18.9   13.8   40.3  13:50     19
 25   15.2   19.5  13:35   11.5  23:35    3.1    0.0    5.0    9.9   27.4  00:05    278
 26   14.7   20.0  13:20   10.4  05:50    3.6    0.0    0.0   11.4   23.0  10:20    273
 27   15.4   23.0  15:30   11.2  06:50    2.9    0.0    0.0    8.1   17.3  16:05    239
 28   19.1   28.2  14:05   10.8  05:55    0.0    0.7    0.0   11.7   25.2  10:25    336
 29   17.6   21.3  13:30   11.2  00:00    0.8    0.0    0.0   10.8   19.8  15:15    189
 30   15.2   23.0  12:50   10.5  06:20    3.1    0.0    0.0   12.3   34.2  13:30    297
---------------------------------------------------------------------------------------
      17.7   34.9     04    8.0     21   46.7   26.8   31.0   11.8   41.0     05    270
    
