                   MONTHLY CLIMATOLOGICAL SUMMARY for Dec 2009


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   11.9   14.5  09:30   10.2  04:25    6.4    0.0    0.1   12.6   24.5  15:25    152
 02   14.2   19.3  14:00   11.3  04:25    4.2    0.0   18.9   13.3   22.3  02:40    154
 03   12.9   15.9  15:00   11.5  05:40    5.4    0.0    0.1   15.2   23.4  14:25    150
 04   13.1   15.0  09:40   12.2  21:05    5.2    0.0   15.9   16.1   25.9  17:05    151
 05   15.6   21.9  14:30   12.1  00:50    2.7    0.0    0.0   24.7   35.3  12:00    106
 06   18.0   25.2  12:40   14.2  05:05    0.4    0.0    0.0   21.2   37.4  15:50    114
 07   19.2   23.5  12:45   17.0  00:05    0.0    0.8    4.0   17.0   34.9  00:15    105
 08   18.4   22.2  11:15   15.9  23:10    0.0    0.0    0.0    9.8   25.2  14:20    233
 09   16.9   24.5  11:40   13.1  00:00    1.4    0.0   10.0   11.2   28.4  16:35    151
 10   16.6   21.5  15:00   11.8  01:05    1.8    0.0    0.0    9.4   23.0  17:15    174
 11   16.5   23.3  13:30   11.5  02:10    1.8    0.0    0.0   12.2   28.4  16:10    146
 12   18.5   27.0  13:40   13.2  05:00    0.0    0.2    0.0   13.6   28.1  15:15    114
 13   14.2   21.9  10:50   10.1  23:30    4.2    0.0    9.0   12.7   39.2  15:50    197
 14   14.9   22.4  13:35    8.1  05:00    3.5    0.0    0.0   18.8   32.4  17:20    116
 15   18.9   30.6  13:40   10.9  04:20    0.0    0.6    0.0   10.8   24.8  12:25    247
 16   18.4   24.2  13:35   13.9  05:15    0.0    0.0    0.0   13.1   30.2  14:40    138
 17   19.3   30.3  10:10   12.4  00:00    0.0    1.0    0.0   12.3   30.6  15:25    234
 18   14.8   19.9  11:35   10.5  05:05    3.5    0.0    0.0   14.5   28.8  15:25    170
 19   16.1   21.5  16:25   12.5  05:30    2.2    0.0    0.0   13.6   22.7  16:40    146
 20   17.7   23.7  13:25   13.8  05:05    0.6    0.0    0.0   15.2   28.8  15:55    155
 21   24.4   39.7  15:20   14.3  04:30    0.0    6.0    0.0   14.3   28.8  17:10    289
 22   19.5   27.6  13:00   14.0  04:45    0.0    1.1    0.0   13.0   29.2  14:45    171
 23   19.9   29.1  11:50   14.1  23:40    0.0    1.6    0.0   13.6   27.7  14:20    190
 24   15.9   21.0  13:30   12.8  22:45    2.5    0.0    0.0   10.4   27.0  16:30    202
 25   17.4   23.8  14:45   13.7  04:35    0.9    0.0    0.0   15.7   32.0  15:05    129
 26   17.3   24.4  12:30   13.0  00:00    1.0    0.0    0.0   11.7   28.1  16:10    230
 27   16.3   22.3  12:10   12.1  05:20    2.1    0.0    0.0   14.9   27.4  16:30    199
 28   17.5   27.4  11:45   11.7  05:05    0.9    0.0    0.0   10.8   30.2  12:55    207
 29   16.6   23.4  13:35   10.7  05:10    1.7    0.0    0.0   13.0   25.9  16:45    207
 30   20.5   30.2  14:25   13.8  04:10    0.0    2.1    0.0   17.9   33.1  17:15    114
 31   20.0   27.3  12:50   16.1  02:15    0.0    1.7    0.0   15.1   31.7  15:35    142
---------------------------------------------------------------------------------------
      17.1   39.7     21    8.1     14   52.2   15.2   58.0   14.1   39.2     13    151
    
