                   MONTHLY CLIMATOLOGICAL SUMMARY for May 2014


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   13.1   19.0  15:05    9.0  06:45    5.2    0.0    0.0   11.3   22.0  10:15    253
 02   18.2   27.8  14:40    9.8  07:10    0.1    0.0    0.0   11.3   23.4  11:55    316
 03   22.8   31.1  14:55   15.6  03:05    0.0    4.5    0.0    9.9   22.7  10:30    324
 04   21.9   30.3  14:45   12.8  23:50    0.0    3.6    0.0   20.4   41.4  21:35    297
 05   11.1   15.4  14:25    8.4  21:40    7.2    0.0    0.0   20.2   42.5  05:35    233
 06   13.4   18.9  15:10    9.0  00:05    4.9    0.0    0.0   18.9   33.5  09:25     82
 07   18.8   25.1  13:35   13.0  01:10    0.0    0.5    0.0   14.4   31.3  17:35    332
 08   19.9   23.9  11:10   15.9  06:30    0.0    1.6    0.0   20.8   40.0  16:55    332
 09   15.4   20.1  12:30    9.5  22:25    3.0    0.0    0.0   23.2   49.7  14:00    304
 10   10.6   14.4  12:00    7.2  07:05    7.7    0.0    0.0   18.4   34.9  10:00    306
 11   10.4   15.8  14:10    6.0  07:10    7.9    0.0    0.2   16.0   33.8  11:35    295
 12   12.7   17.8  12:45    8.6  00:15    5.6    0.0    6.1   21.2   41.8  12:25    288
 13   14.0   20.4  15:40    8.5  05:15    4.3    0.0    9.7   10.4   31.0  00:00    322
 14   12.5   14.3  12:55   10.3  19:50    5.8    0.0    0.0   15.8   32.8  00:25    182
 15   13.9   22.9  14:40    9.9  01:10    4.5    0.0    0.0   13.4   22.3  20:35     13
 16   12.1   17.0  13:50    8.5  03:40    6.2    0.0    0.1   18.0   35.6  12:25    268
 17   10.3   13.1  15:15    8.1  05:15    8.0    0.0    4.9   13.9   30.6  00:05    253
 18   11.2   16.0  14:05    7.1  03:20    7.1    0.0    0.0   10.2   20.2  14:10    108
 19   12.8   18.4  11:20    6.5  05:05    5.5    0.0    0.0   11.8   35.3  14:10    320
 20   14.6   17.7  12:45   11.8  00:00    3.7    0.0    0.0   18.9   32.4  11:05    294
 21   11.7   15.2  11:20    8.4  22:10    6.6    0.0    0.0   15.4   27.7  11:00    262
 22   13.6   21.1  15:00    7.0  06:05    4.8    0.0    0.0   10.5   20.2  11:00     13
 23   17.3   23.9  15:40   11.5  03:25    1.0    0.0    0.0   15.3   24.5  04:20    332
 24   22.1   27.7  12:30   16.2  00:05    0.0    3.8    0.0   20.7   40.0  21:50    329
 25   17.0   21.7  00:05   10.4  20:25    1.4    0.0    0.0   16.0   30.6  08:10    288
 26   14.0   22.6  14:45    7.7  07:00    4.3    0.0    0.0    9.6   24.5  12:30    292
 27   17.2   25.2  15:00   10.1  02:00    1.1    0.0    0.0   12.9   23.4  14:25    331
 28   19.4   25.5  11:55   12.3  23:35    0.0    1.0    0.0   25.9   46.4  07:00    313
 29   13.8   19.0  15:30   11.3  07:35    4.5    0.0    0.0    7.6   16.9  00:40    338
 30   12.6   17.4  14:25    7.0  23:55    5.8    0.0    0.0   18.7   42.8  09:15    291
 31   14.5   23.5  15:05    6.4  00:25    3.8    0.0    0.0   15.9   30.2  15:20    327
---------------------------------------------------------------------------------------
      14.9   31.1     03    6.0     11  120.2   14.9   21.0   15.7   49.7     09    305
    
