                   MONTHLY CLIMATOLOGICAL SUMMARY for Oct 2013


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   22.2   32.0  14:35   10.0  02:15    0.0    3.9    0.0   17.3   42.1  09:25    311
 02   21.3   34.0  13:45   13.3  03:35    0.0    2.9    0.0   15.4   31.7  11:05    280
 03   16.4   24.0  13:10   11.3  06:00    2.0    0.0    0.0   14.0   25.6  19:00    149
 04   15.3   20.1  15:05   13.0  20:40    3.1    0.0    0.0   12.2   25.9  15:30    141
 05   16.5   25.7  13:50   11.4  05:15    1.9    0.0    0.1   16.2   27.4  16:45    145
 06   11.5   14.2  13:40    9.9  09:15    6.8    0.0    3.9   18.2   32.0  03:10    212
 07   12.2   17.0  11:50    7.7  05:00    6.2    0.0    0.0   12.5   28.1  15:05    121
 08   15.7   24.8  14:10    9.1  05:10    2.6    0.0    0.0    9.5   23.4  00:50    113
 09   16.2   23.9  14:20    9.9  02:40    2.1    0.0    0.0   14.4   29.2  16:25    220
 10   20.0   31.9  15:20   10.5  02:30    0.0    1.6    0.0   11.4   24.5  16:05    182
 11   19.1   26.2  12:15   11.9  23:00    0.0    0.7    0.0   11.7   27.4  16:15    210
 12   13.2   20.0  12:10    8.0  00:00    5.1    0.0    0.0   27.4   57.6  16:10    237
 13   10.0   15.0  15:15    6.7  05:25    8.3    0.0    0.0   20.0   33.1  11:00    257
 14   12.2   19.2  14:50    4.9  02:25    6.2    0.0    0.0   16.6   27.0  17:05    190
 15   19.2   30.2  15:10    8.4  05:10    0.0    0.9    0.0   16.1   40.0  23:45    358
 16   13.4   18.2  11:35   10.5  23:50    4.9    0.0    0.0   25.5   38.9  03:40    222
 17   10.9   14.2  10:40    8.0  22:55    7.4    0.0    0.2   10.1   22.0  03:00    179
 18   10.9   16.7  12:15    5.4  03:25    7.4    0.0    6.8   14.3   27.0  16:10    152
 19   12.8   17.9  11:30    8.0  03:20    5.5    0.0    0.9   18.4   32.8  15:35    114
 20   14.0   22.2  12:40    7.8  05:35    4.3    0.0   36.5   12.4   31.0  21:45    188
 21   11.4   14.3  11:20    8.8  23:50    7.0    0.0   16.6   18.8   32.0  03:15    178
 22   11.6   17.6  15:35    7.3  05:30    6.7    0.0    0.0   11.5   21.6  10:30    243
 23   13.4   20.0  13:40    7.1  03:50    4.9    0.0    0.0   13.2   32.4  23:50    127
 24   18.2   26.2  14:35   10.4  05:20    0.2    0.0    0.5   14.7   31.7  00:10     90
 25   18.2   26.5  12:50   13.4  23:15    0.1    0.0   20.0   12.0   48.2  16:30    314
 26   14.2   15.2  06:40   13.2  00:50    4.2    0.0   21.5   18.2   35.6  14:50    126
 27   14.9   16.9  14:15   13.5  06:05    3.5    0.0    0.0   30.7   41.8  14:40     98
 28   18.6   24.0  14:15   14.2  04:50    0.0    0.3    0.0   12.1   37.1  00:15     90
 29   20.7   27.2  15:15   14.5  04:45    0.0    2.4    0.1   11.3   25.2  22:05    115
 30   15.2   19.9  00:35   13.2  23:30    3.2    0.0    2.4   17.6   40.3  02:10    209
 31   13.5   19.7  14:15   10.4  21:10    4.9    0.0    0.1   14.9   29.9  08:15    234
---------------------------------------------------------------------------------------
      15.2   34.0     02    4.9     14  108.4   12.8  109.6   15.8   57.6     12    176
    
