                   MONTHLY CLIMATOLOGICAL SUMMARY for Apr 2019


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   13.5   17.6  13:20    9.5  23:45    4.8    0.0    0.0   25.7   38.5  08:10    233
 02   12.4   16.0  14:15    9.4  00:10    5.9    0.0    0.0   17.2   33.5  20:35    122
 03   18.0   25.7  15:30   12.1  03:45    0.4    0.0    0.0   14.3   29.9  01:25     75
 04   18.6   25.9  10:40   13.9  23:45    0.0    0.3    0.0   20.5   36.0  19:55    244
 05   12.8   14.3  02:15   11.7  17:45    5.6    0.0    7.5   15.9   27.4  02:25    184
 06   14.4   19.1  14:50   11.1  06:05    4.0    0.0    0.0   17.7   29.5  12:00     94
 07   17.3   25.0  15:00   11.4  06:00    1.1    0.0    4.0   14.0   26.6  20:50     90
 08   18.8   26.0  15:10   15.1  23:20    0.0    0.5    0.0   11.3   38.5  05:00    305
 09   17.8   23.1  14:00   14.6  01:50    0.5    0.0    0.0   12.5   25.9  17:35    119
 10   19.2   25.7  15:10   15.4  06:20    0.0    0.9    0.0   16.1   24.1  16:10     83
 11   20.5   29.6  13:30   15.8  05:10    0.0    2.2    0.0   11.8   25.6  15:00    286
 12   22.0   32.0  15:20   13.9  23:35    0.0    3.7    0.0   12.1   24.5  10:00    280
 13   19.6   27.9  15:55   14.0  00:05    0.0    1.2    0.0   10.9   31.3  22:00    164
 14   14.4   17.7  11:05   12.0  23:00    4.0    0.0    6.0   17.3   31.0  09:15    229
 15   13.7   19.3  12:35    9.9  06:35    4.6    0.0    0.0   16.3   25.9  12:35    254
 16   12.8   18.9  13:55    9.7  06:15    5.5    0.0    0.0   19.2   36.0  10:50    248
 17   12.4   16.1  13:15    8.5  06:40    5.9    0.0    0.0   11.4   19.4  15:00    125
 18   14.5   16.2  12:30   13.1  00:55    3.8    0.0    6.0   18.7   33.8  21:30    103
 19   20.0   30.7  15:15   12.2  05:45    0.0    1.7    0.0   13.9   27.4  12:30    329
 20   15.0   19.6  13:15   10.9  23:20    3.3    0.0    0.1   20.9   32.8  01:55    225
 21   12.9   17.5  13:35   10.2  01:25    5.4    0.0   16.0   13.3   24.8  20:50    184
 22   12.9   14.2  12:40   11.9  04:45    5.5    0.0   15.0   15.9   29.5  19:50    112
 23   13.7   15.0  20:00   12.7  08:15    4.6    0.0   24.0   26.3   38.2  18:20    102
 24   15.2   19.1  14:15   13.5  23:45    3.1    0.0   13.0   17.9   32.0  00:10     93
 25   15.3   21.6  15:55   11.0  05:05    3.0    0.0    0.0   11.5   23.0  13:30    278
 26   15.2   20.4  12:40   11.3  02:55    3.2    0.0    0.0   13.8   25.9  11:00    248
 27   16.0   21.7  15:05   11.2  07:05    2.3    0.0    0.0    8.9   16.9  14:05     64
 28   19.3   28.0  14:30   12.6  07:40    0.0    1.0    0.0   11.7   24.5  12:05    342
 29   23.1   31.3  15:20   16.2  07:20    0.0    4.8    0.0   16.2   33.1  10:50    330
 30   21.7   29.7  14:50   13.3  22:10    0.0    3.3    0.0   23.0   40.0  11:35    296
---------------------------------------------------------------------------------------
      16.4   32.0     12    8.5     17   76.5   19.6   91.5   15.9   40.0     30    169
    
