                   MONTHLY CLIMATOLOGICAL SUMMARY for Oct 2017


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   15.4   20.6  13:45   12.2  00:15    2.9    0.0    0.0   11.3   22.3  16:15    111
 02   18.3   25.9  13:50   14.5  02:25    0.0    0.0    0.0   18.7   28.4  16:45     79
 03   23.7   33.8  14:55   15.2  20:40    0.0    5.3    0.1   19.5   41.4  12:10    333
 04   12.8   23.1  00:05    7.5  23:35    5.5    0.0   17.9   19.3   32.4  04:25    229
 05    9.8   13.5  13:30    7.2  03:55    8.5    0.0    1.5   10.5   21.2  06:05    199
 06   13.8   22.5  16:15    6.7  05:15    4.6    0.0    0.0    9.1   22.0  17:00     74
 07   15.2   21.5  11:50    9.8  06:10    3.2    0.0    0.1   12.9   27.0  17:00    169
 08   11.6   14.0  13:20   10.2  19:45    6.8    0.0   37.9   18.0   25.6  06:10    216
 09   10.0   11.3  13:50    8.6  07:05    8.3    0.0   17.9   18.4   28.4  02:25    168
 10   10.1   13.6  12:20    7.0  22:45    8.2    0.0    0.5   12.9   25.9  03:55    144
 11   14.7   23.6  15:40    6.4  05:40    3.6    0.0    0.0   12.9   28.4  23:20    307
 12   10.9   15.5  10:10    7.8  20:45    7.4    0.0    0.0   22.9   41.4  02:30    212
 13   11.4   17.3  13:50    6.9  01:30    6.9    0.0    0.0   17.0   37.4  23:50     99
 14   15.9   24.6  13:20    9.1  05:30    2.4    0.0    0.0   23.4   36.7  20:20     93
 15   13.2   17.7  15:00   10.4  23:00    5.1    0.0    0.0   16.5   30.6  00:30    213
 16   10.1   16.0  12:45    5.6  23:25    8.3    0.0    3.0   18.2   39.6  15:50    220
 17    9.8   15.7  15:40    5.5  05:45    8.5    0.0    0.0   26.7   51.1  08:50    250
 18   13.3   22.5  15:10    4.8  05:30    5.0    0.0    0.0   13.6   27.7  17:35    353
 19   13.5   18.9  11:50    9.2  23:40    4.9    0.0    0.0   28.6   46.8  02:35    231
 20   12.3   19.6  13:45    5.9  04:50    6.0    0.0    0.0   10.6   28.1  15:55    166
 21   14.9   23.2  13:35    8.1  03:05    3.4    0.0    0.0   11.1   25.2  16:25    114
 22   18.1   26.5  13:45   11.1  05:05    0.2    0.0    0.0   11.7   28.1  17:35    130
 23   19.2   32.3  13:30   11.9  22:45    0.0    0.8    0.0   23.2   42.5  13:35    231
 24   15.5   24.3  13:50    9.2  04:35    2.9    0.0    0.0   13.1   27.0  15:30    178
 25   15.2   23.1  11:50   11.5  23:50    3.1    0.0    0.0   16.5   35.3  17:05    216
 26   10.8   16.2  12:25    7.4  23:55    7.6    0.0    0.0   24.8   39.2  14:20    222
 27    8.2   12.0  14:20    6.0  23:30   10.1    0.0    3.5   17.1   31.0  00:20    220
 28   12.2   19.6  15:15    5.3  01:05    6.1    0.0    0.0   20.0   32.8  22:15     81
 29   20.1   30.6  14:20    8.8  04:45    0.0    1.7    0.0   16.0   37.8  10:45    316
 30   19.4   27.2  13:50   13.4  05:05    0.0    1.1    0.0   11.8   23.8  16:35    145
 31   23.9   34.0  13:30   15.7  02:00    0.0    5.6   10.0   13.1   53.3  15:40    317
---------------------------------------------------------------------------------------
      14.3   34.0     31    4.8     18  139.6   14.6   92.5   16.8   53.3     31    197
    
