                   MONTHLY CLIMATOLOGICAL SUMMARY for Sep 2016


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   14.0   17.6  13:45   12.0  04:00    4.3    0.0    0.0   13.0   22.7  00:05    197
 02   15.0   20.0  14:00   13.3  01:30    3.3    0.0    0.0   10.2   23.4  15:25    119
 03   13.3   14.9  14:40   11.4  12:45    5.1    0.0    0.8   13.1   40.7  11:40    160
 04   13.9   16.5  15:10   11.8  00:15    4.4    0.0   17.3   12.8   27.7  19:55     85
 05   16.7   29.0  11:25   11.1  23:50    1.7    0.0    0.0   20.0   40.3  15:00    252
 06   12.7   16.0  14:05   10.6  05:40    5.7    0.0    0.0   10.1   22.0  16:10    157
 07   12.1   15.0  15:15    9.1  22:55    6.2    0.0    0.0   12.2   24.8  14:40    207
 08   15.4   25.8  14:45    9.4  06:20    2.9    0.0    0.0   17.0   30.2  19:00    207
 09   11.4   16.0  12:40    8.8  00:00    7.0    0.0    0.0   19.9   36.4  17:45    224
 10   10.0   11.7  22:45    7.6  01:05    8.3    0.0    0.3   15.5   29.5  14:55    122
 11   14.3   19.9  16:05   10.5  04:30    4.0    0.0    7.7   10.1   24.5  03:55     53
 12   13.5   17.1  12:55   10.5  23:45    4.8    0.0    0.0   17.5   36.7  16:40    215
 13   10.9   15.0  13:55    6.4  06:15    7.5    0.0    0.0   13.8   28.8  23:45    117
 14   14.0   20.8  14:00    9.1  02:10    4.3    0.0    0.0   20.9   33.1  07:30     80
 15   18.4   27.9  14:30   11.5  03:25    0.0    0.0    0.0   13.3   23.8  15:15    277
 16   12.7   18.4  12:30    9.6  22:40    5.6    0.0    0.0   22.2   36.0  08:15    228
 17    8.4   10.7  11:40    5.0  23:30    9.9    0.0    0.4   16.3   29.5  10:55    197
 18    9.7   16.4  14:30    4.2  05:25    8.7    0.0    8.1   15.8   28.8  15:15     82
 19   14.6   25.0  15:20    5.0  03:00    3.7    0.0    0.0   12.4   27.0  11:20      1
 20   16.0   24.7  11:15   11.5  22:05    2.4    0.0    0.0   16.1   30.6  15:30    224
 21   12.6   20.2  14:40    7.3  23:30    5.8    0.0    0.0    8.9   25.2  15:50    185
 22   11.4   17.8  12:45    7.1  03:40    7.0    0.0    0.0   20.2   37.1  15:05    230
 23   10.6   16.7  13:30    7.0  23:00    7.8    0.0    0.0   13.0   25.2  16:05    221
 24   12.2   20.7  13:40    3.5  06:20    6.1    0.0    0.0   17.2   37.8  21:15    242
 25   12.4   17.7  12:35    8.4  05:35    5.9    0.0    0.0   18.3   31.3  19:05    106
 26   17.8   34.9  15:15    9.3  05:25    0.5    0.0    0.0   21.6   52.6  15:35    288
 27   12.5   19.3  12:10    8.1  23:40    5.8    0.0    0.0   18.1   33.8  16:30    216
 28   10.7   18.2  14:35    6.8  21:45    7.6    0.0    0.0   17.9   40.7  11:10    247
 29   11.2   19.8  13:40    4.5  06:25    7.1    0.0    0.0   14.9   37.1  16:35    230
 30   12.2   19.1  14:10    7.5  03:25    6.2    0.0    0.0   12.9   26.6  16:15    218
---------------------------------------------------------------------------------------
      13.0   34.9     26    3.5     24  159.6    0.0   34.5   15.5   52.6     26    201
    
