                   MONTHLY CLIMATOLOGICAL SUMMARY for Aug 2016


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   12.5   18.3  14:25    8.9  02:30    5.8    0.0    0.0   10.2   24.5  00:10    215
 02   14.7   22.1  14:25    8.6  03:40    3.7    0.0    0.3   15.8   33.8  13:40    330
 03   10.6   17.4  04:05    7.4  23:40    7.7    0.0    6.7   26.6   45.0  13:35    261
 04    9.3   14.8  15:40    4.8  23:50    9.0    0.0    0.0   20.0   34.9  01:15    284
 05   12.1   20.4  15:45    5.0  05:00    6.2    0.0    0.0   18.8   36.0  12:25    284
 06   12.0   18.8  13:35    5.9  06:10    6.3    0.0    0.0   11.3   24.8  17:45    230
 07   12.2   18.0  14:10    8.0  06:55    6.1    0.0    0.0   11.0   28.1  19:15    196
 08   10.2   15.2  14:45    6.5  21:20    8.2    0.0    0.0   14.4   28.8  02:50    210
 09   12.6   22.9  15:40    4.6  06:40    5.8    0.0    0.0   10.8   21.6  09:45    327
 10   16.0   24.5  15:30    6.9  04:45    2.3    0.0    0.0   12.0   26.3  10:55    310
 11   20.3   28.4  14:55   12.9  03:15    0.0    1.9    0.0   15.1   26.6  12:10    313
 12   18.6   28.3  14:35   12.6  20:05    0.0    0.3    0.0   18.3   34.6  10:15    289
 13   12.6   16.7  13:05    6.8  00:00    5.7    0.0    0.0    9.0   19.1  14:05    162
 14   11.7   18.6  15:25    6.8  00:05    6.6    0.0    0.0   23.0   46.8  11:45    267
 15   10.6   15.5  13:35    8.3  20:45    7.7    0.0    0.0   11.1   20.5  04:00    169
 16   13.1   18.4  14:45    9.8  00:05    5.2    0.0    0.0   15.7   31.3  20:40    102
 17   15.7   23.2  13:05   12.0  07:30    2.7    0.0    0.0   13.9   31.7  14:25    316
 18   15.1   18.2  15:00   12.6  03:25    3.2    0.0    0.0   14.9   31.0  16:35    325
 19   13.8   19.4  13:55    9.6  05:15    4.5    0.0    0.1   17.4   30.2  11:30    248
 20   12.9   17.9  12:35   10.5  20:15    5.4    0.0    2.9   13.7   25.6  00:10    194
 21   13.9   22.4  15:50    7.6  05:40    4.4    0.0    0.0   17.7   34.2  23:15    272
 22    7.8   13.5  13:40    4.6  23:00   10.6    0.0    0.2   26.9   45.4  12:35    260
 23   10.1   18.9  15:50    1.9  06:55    8.2    0.0    4.3   15.5   32.8  13:35    305
 24   14.2   24.2  14:10    7.3  01:45    4.2    0.0    0.0   17.5   35.3  11:05    279
 25   15.3   27.6  13:45    8.7  03:55    3.1    0.0    0.0   17.8   35.3  13:15    266
 26   13.6   19.1  13:35    8.8  03:10    4.7    0.0    0.0   15.6   33.5  11:40     69
 27   22.5   32.3  14:00   12.0  00:05    0.0    4.1    0.0   16.2   32.4  10:55    308
 28   23.2   32.4  14:45   12.6  00:00    0.0    4.9    0.0   19.2   36.0  12:30    295
 29   21.9   32.0  15:50   11.7  01:05    0.0    3.6    0.0   14.0   31.3  11:10    308
 30   22.8   32.4  14:50   13.2  03:00    0.0    4.4    0.0   11.8   23.0  11:55    324
 31   24.5   33.4  14:55   13.6  22:45    0.0    6.2    0.0   20.1   48.2  13:30    319
---------------------------------------------------------------------------------------
      14.7   33.4     31    1.9     23  137.3   25.4   14.5   16.0   48.2     31    284
    
