                   MONTHLY CLIMATOLOGICAL SUMMARY for Dec 2017


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   17.6   23.2  13:05   14.2  01:30    0.7    0.0    3.5   12.3   25.2  14:25    129
 02   19.8   26.2  12:50   16.4  00:30    0.0    1.4    0.0   13.5   33.8  18:10    123
 03   15.5   19.0  15:20   13.2  05:50    2.8    0.0    0.0   18.4   30.6  02:00    202
 04   14.4   16.3  09:35   12.8  23:45    4.0    0.0    0.0   12.0   20.9  18:05    114
 05   14.7   18.4  13:10   11.9  03:15    3.6    0.0    8.0   19.3   29.9  08:00    106
 06   16.0   21.2  12:10   12.7  05:45    2.3    0.0    0.0   26.6   41.4  17:20     86
 07   18.9   26.1  12:55   13.8  05:10    0.0    0.6    0.0   26.6   36.0  20:25     76
 08   22.5   32.5  13:30   14.4  04:40    0.0    4.1    0.0   12.9   26.6  03:10     63
 09   16.6   21.7  09:35   11.5  00:00    1.7    0.0    0.0   24.6   54.0  09:25    208
 10   13.0   18.3  13:50    9.3  00:00    5.3    0.0    0.0   12.2   27.4  15:40    153
 11   13.5   20.1  14:30    7.7  02:40    4.8    0.0    0.0   14.3   28.1  17:55    120
 12   14.9   22.0  12:25    9.9  05:05    3.4    0.0    0.0   11.6   30.2  15:00    156
 13   16.0   22.9  13:15   11.9  04:30    2.4    0.0    3.0   20.2   47.9  20:45    227
 14   13.3   18.2  14:15    8.9  23:25    5.0    0.0    0.0   20.1   38.5  01:15    216
 15   16.6   26.0  15:05    7.8  03:35    1.7    0.0    0.0   11.5   25.9  15:45     82
 16   19.3   31.2  09:40   13.6  03:55    0.0    1.0    6.6   17.3   45.0  14:35    209
 17   15.0   16.4  10:25   13.5  20:10    3.3    0.0   31.9   19.1   31.7  18:55    135
 18   13.2   14.1  00:35   11.5  19:50    5.2    0.0    9.0   17.1   27.0  10:00    166
 19   13.6   21.8  14:30   10.5  04:50    4.8    0.0    0.0   11.5   23.4  16:35    233
 20   17.2   24.8  14:15   10.1  03:20    1.1    0.0    0.0   12.8   24.8  16:35    126
 21   20.8   29.9  13:10   13.4  02:05    0.0    2.5    0.0   10.8   29.5  17:25    118
 22   18.6   21.2  16:25   15.7  23:00    0.0    0.2    9.0    9.9   25.9  11:05     86
 23   16.7   20.1  11:55   14.4  18:05    1.6    0.0    1.0   14.2   28.1  12:15    200
 24   17.8   23.4  15:00   14.7  03:30    0.5    0.0    0.0   10.8   25.2  17:05    134
 25   14.3   18.5  13:30   10.2  23:55    4.0    0.0    0.0   27.6   41.4  09:20    227
 26   14.9   22.0  15:20    8.6  03:50    3.4    0.0    0.0   14.6   25.2  00:05    152
 27   19.2   28.6  14:20   10.7  04:20    0.0    0.9    0.0   13.8   28.1  21:30    198
 28   17.0   21.0  14:50   13.2  23:35    1.3    0.0    0.0   16.0   27.4  15:25    154
 29   17.6   22.8  13:30   13.7  00:05    0.8    0.0    0.0   23.7   34.6  15:00     87
 30   19.8   26.5  13:50   16.6  00:05    0.0    1.4    0.0   14.5   25.2  15:05    127
 31   20.2   27.1  13:45   16.2  05:20    0.0    1.9    0.0    9.9   27.4  16:10    110
---------------------------------------------------------------------------------------
      16.7   32.5     08    7.7     11   63.9   14.0   72.0   16.1   54.0     09    149
    
