                   MONTHLY CLIMATOLOGICAL SUMMARY for Oct 2016


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   11.6   18.2  14:05    6.5  05:45    6.7    0.0    0.0   18.5   36.4  15:25    231
 02    9.5   13.8  13:30    5.9  23:15    8.8    0.0    0.0   15.7   28.1  12:25    137
 03   10.8   17.8  14:45    5.4  05:45    7.6    0.0    0.0   21.1   33.1  16:45     82
 04   13.4   21.8  14:25    7.5  02:00    4.9    0.0    0.0   27.9   44.6  18:55     67
 05   18.1   30.0  15:20    6.7  05:05    0.2    0.0    0.0   11.9   22.0  10:30    339
 06   13.5   19.9  12:05   10.0  05:55    4.8    0.0    0.0   23.5   40.3  19:50    219
 07   11.5   17.1  13:45    7.2  23:55    6.8    0.0    0.0   16.9   27.4  15:55    214
 08   13.5   23.8  13:30    7.1  00:30    4.8    0.0    0.0   19.1   37.4  22:35    193
 09   11.1   17.1  13:45    6.6  22:50    7.2    0.0    0.0   19.0   35.3  08:40    234
 10   17.7   27.9  15:45    6.4  05:10    0.6    0.0    0.0   16.3   38.2  12:20    349
 11   14.4   21.1  13:05    9.3  23:30    3.9    0.0    0.0   21.2   37.8  14:50    214
 12   11.1   17.3  13:45    6.5  23:25    7.2    0.0    0.0   18.1   27.4  01:50    219
 13   11.3   18.4  14:25    5.0  05:05    7.0    0.0    0.0   13.1   27.4  15:45    169
 14   16.7   25.8  15:25   10.5  05:15    1.6    0.0    0.0   18.8   32.4  07:55     74
 15   17.2   24.5  13:00   11.8  04:05    1.2    0.0    0.2   16.3   36.4  15:40    219
 16   12.7   16.2  12:40    9.6  23:05    5.7    0.0    4.8   17.9   32.8  19:25    230
 17   12.5   18.0  12:40    9.0  22:35    5.9    0.0    0.0   13.4   23.0  17:45    181
 18   15.7   23.8  13:05    9.2  01:50    2.7    0.0    0.0   14.4   25.6  15:30     83
 19   16.9   22.5  14:05   13.2  03:10    1.4    0.0    0.0   16.3   28.1  17:40    119
 20   21.0   30.7  13:55   14.0  05:15    0.0    2.7    0.0   14.5   35.3  14:30     53
 21   18.5   22.7  09:50   13.3  00:00    0.0    0.2    0.0   21.2   36.7  11:15    206
 22   16.8   26.3  12:45   11.2  05:30    1.5    0.0    0.0   13.2   30.2  14:15    191
 23   15.8   21.9  12:45   12.1  04:30    2.6    0.0    0.2   16.9   33.1  16:20    123
 24   16.3   21.2  13:30   13.5  00:00    2.0    0.0    4.8   13.1   26.3  00:10    116
 25   15.8   22.2  13:45   11.7  03:45    2.5    0.0    0.0   11.5   22.0  16:35    118
 26   18.8   26.0  15:05   12.5  05:20    0.0    0.5    0.0   16.2   25.6  14:15     93
 27   18.9   26.4  11:15   12.6  05:35    0.0    0.5    0.0   19.5   34.2  09:30    208
 28   16.8   21.1  13:30   15.1  03:40    1.5    0.0    0.2   15.3   24.1  15:55    135
 29   15.4   18.5  11:30   12.4  00:00    3.0    0.0    4.8   18.5   32.0  16:25    181
 30   14.5   22.4  14:35   10.3  05:15    3.8    0.0    0.0   13.7   25.9  04:20    201
 31   15.3   22.8  12:05    9.8  01:40    3.1    0.0    0.0   14.6   29.9  17:25    206
---------------------------------------------------------------------------------------
      14.9   30.7     20    5.0     13  108.9    3.8   15.0   17.0   44.6     04    169
    
