                   MONTHLY CLIMATOLOGICAL SUMMARY for Dec 2012


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   15.6   19.8  15:30   12.1  04:45    2.7    0.0    3.9   25.7   35.3  07:30     92
 02   20.1   26.4  14:40   16.6  05:25    0.0    1.8    0.0   16.8   28.4  08:10     17
 03   17.7   22.2  13:40   13.5  23:35    0.7    0.0    0.0   14.1   29.9  14:10    211
 04   15.9   21.8  10:25   12.5  20:00    2.5    0.0    0.0   14.6   28.8  20:05    178
 05   12.6   14.0  11:25   11.6  03:00    5.7    0.0    0.0   20.4   32.4  23:50    141
 06   19.7   27.2  13:35   13.5  00:20    0.0    1.3    0.0   19.8   33.5  00:40     92
 07   19.9   24.8  14:10   14.8  05:10    0.0    1.6    0.0   14.5   29.5  16:35    214
 08   17.9   21.6  13:35   14.7  23:55    0.5    0.0    0.0   14.2   24.5  17:05    159
 09   17.2   23.6  12:50   14.1  04:40    1.1    0.0    0.0   20.0   31.7  16:45    132
 10   16.0   21.6  14:20   13.5  04:50    2.3    0.0    0.0   18.1   29.9  08:40    122
 11   17.3   21.8  13:50   14.0  22:55    1.1    0.0    0.0   13.9   22.3  14:25    131
 12   19.1   26.2  12:50   12.8  05:05    0.0    0.8    0.0   16.3   29.9  15:40    110
 13   19.7   27.4  11:40   13.3  04:05    0.0    1.4    0.0    9.4   17.6  10:55    151
 14   20.9   26.4  13:20   16.5  04:30    0.0    2.5    0.3   16.5   28.1  08:10    107
 15   19.2   24.4  11:50   16.0  00:00    0.0    0.8   13.7   13.5   28.4  14:35    221
 16   17.7   23.8  13:05   14.3  23:50    0.6    0.0    0.0   14.3   26.6  16:15    143
 17   19.7   27.6  14:10   13.8  04:10    0.0    1.3    0.0   12.0   28.1  14:40    126
 18   19.7   26.4  14:20   13.4  04:45    0.0    1.3    0.0   15.3   25.9  17:35     98
 19   22.9   34.0  12:55   15.3  04:10    0.0    4.6    0.0   17.0   40.7  21:15    269
 20   19.5   24.3  15:10   15.5  00:00    0.0    1.2    0.0   15.0   25.2  14:00    159
 21   22.8   32.6  15:20   14.7  05:00    0.0    4.5    0.0   12.3   27.0  15:35     91
 22   26.9   36.8  13:35   19.3  23:45    0.0    8.6    0.0   12.9   32.8  13:50    317
 23   22.7   29.3  13:00   18.3  03:20    0.0    4.4    0.2   14.9   27.4  16:10    170
 24   19.9   24.7  13:20   17.6  00:00    0.0    1.6   11.0   11.7   24.8  02:55    125
 25   19.4   24.3  13:10   16.8  05:45    0.0    1.0   11.7   20.7   34.2  15:15    236
 26   18.9   23.4  14:50   17.0  06:10    0.0    0.6    0.0   16.0   29.9  22:25    123
 27   22.7   34.9  14:50   16.4  02:45    0.0    4.4    0.0   22.0   47.5  17:05    277
 28   18.7   25.5  13:50   15.0  03:50    0.0    0.4    0.0   11.4   31.0  17:05    161
 29   22.2   31.8  13:40   15.0  00:05    0.0    3.9    0.3   11.4   27.0  15:40    163
 30   20.6   27.2  13:45   17.0  05:15    0.0    2.3   14.2   13.5   29.2  14:50    172
 31   16.0   18.7  00:05   14.0  23:50    2.3    0.0   24.6   17.0   25.9  09:30    198
---------------------------------------------------------------------------------------
      19.3   36.8     22   11.6     05   19.4   50.3   80.0   15.6   47.5     27    146
    
