                   MONTHLY CLIMATOLOGICAL SUMMARY for Apr 2020


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   13.8   16.6  16:10   11.8  21:35    4.5    0.0    0.0   17.3   29.9  13:40    163
 02   15.7   20.8  15:15   11.7  06:35    2.6    0.0    0.0   20.2   31.3  09:50     90
 03   19.8   27.9  15:10   12.2  07:00    0.0    1.5    0.0   13.0   24.8  11:40    356
 04   22.3   28.9  16:15   15.6  06:00    0.0    4.0    0.0   14.2   23.0  11:05    323
 05   18.5   24.0  14:25   13.4  22:50    0.0    0.1    0.0   13.2   24.1  20:45    217
 06   14.5   22.1  14:45   10.2  22:35    3.9    0.0    0.0   20.6   42.8  20:10    236
 07   11.4   16.2  15:00    9.2  03:05    6.9    0.0    0.0   22.7   40.0  12:15    259
 08   12.3   18.0  14:35    7.3  07:25    6.0    0.0    0.0   15.3   28.8  16:15    138
 09   16.8   25.0  16:15   10.7  02:55    1.5    0.0    0.0   16.3   29.5  09:40     68
 10   19.3   27.8  13:35   14.8  04:40    0.0    1.0    0.0   11.9   26.3  14:10    299
 11   20.3   26.3  16:10   13.6  02:40    0.0    1.9    0.0   14.6   31.3  11:00    317
 12   18.3   23.2  14:50   11.1  23:40    0.1    0.0    0.0   22.4   43.6  14:45    270
 13   13.0   19.5  12:55    8.2  06:30    5.3    0.0    0.0    9.2   20.9  17:05    166
 14   13.7   18.4  14:20   10.1  00:15    4.6    0.0    5.0   13.2   24.8  10:30    216
 15   13.9   16.9  13:25   10.5  00:00    4.5    0.0    6.0    7.8   18.0  17:45    219
 16   14.1   21.0  14:45    9.6  06:25    4.2    0.0    0.0   10.0   19.1  12:50    254
 17   16.5   26.0  15:35    9.7  04:45    1.8    0.0    0.0    9.8   20.9  20:30    273
 18   18.4   25.5  15:00   13.2  01:55    0.0    0.1    0.0   12.3   21.6  17:50     86
 19   23.3   31.8  15:35   14.1  05:20    0.0    4.9    0.0   15.6   28.8  10:25    357
 20   23.3   34.2  14:35   15.1  23:50    0.0    4.9    0.0   20.6   39.2  04:45    293
 21   14.5   16.4  12:05   13.2  20:50    3.8    0.0    0.0   11.6   18.7  15:15    199
 22   14.4   20.6  15:25   10.0  23:45    4.0    0.0    0.0    8.6   19.4  16:30    210
 23   14.7   21.3  13:30    9.3  05:55    3.6    0.0    0.0    8.5   19.8  16:55    137
 24   15.6   17.8  14:45   13.6  22:40    2.8    0.0    2.0    6.8   18.0  21:20    204
 25   14.8   20.2  14:10   11.5  22:10    3.5    0.0    0.0   13.4   20.9  17:30    208
 26   15.4   20.7  15:15   11.8  05:15    2.9    0.0    0.1   18.6   36.7  09:55     72
 27   13.8   16.3  01:30   11.9  23:50    4.6    0.0   41.9   17.8   28.8  23:30    219
 28   12.0   14.2  12:50   11.0  07:30    6.3    0.0    2.0   15.1   26.3  07:50    148
 29   12.6   18.1  15:20    8.1  07:00    5.7    0.0    0.0    6.0   14.4  23:05     14
 30   15.0   22.9  15:30    8.4  06:20    3.3    0.0    0.0   12.0   20.2  11:45    306
---------------------------------------------------------------------------------------
      16.1   34.2     20    7.3     08   86.4   18.4   57.0   14.0   43.6     12    237
    
