                   MONTHLY CLIMATOLOGICAL SUMMARY for Nov 2015


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   14.7   20.8  11:40    9.5  23:15    3.6    0.0    3.7   25.3   69.8  21:15    156
 02    9.3   13.0  09:40    6.1  00:00    9.0    0.0   23.3   23.7   40.3  01:15    229
 03   10.8   16.9  14:45    6.0  00:05    7.5    0.0    4.3   12.4   23.8  16:15    225
 04   14.6   22.7  14:10    7.5  04:15    3.7    0.0    0.0   18.4   32.8  12:00     78
 05   24.8   34.1  15:45   13.8  02:45    0.0    6.5    0.0   16.8   42.5  10:00    306
 06   21.8   29.0  12:35   14.6  23:45    0.0    3.4    0.1   13.4   37.1  16:40    229
 07   15.8   20.0  14:35   12.2  22:40    2.5    0.0    1.9   13.3   24.1  19:10    208
 08   16.7   24.3  13:45   10.6  03:25    1.6    0.0    0.0    9.8   28.8  15:30    141
 09   16.8   21.5  10:15   12.3  04:05    1.6    0.0    0.2   13.6   28.4  14:45    180
 10   14.3   16.1  13:00   13.2  23:55    4.0    0.0    4.8   10.7   19.8  12:20    160
 11   13.6   17.3  14:25   11.9  19:10    4.8    0.0    0.0   13.9   26.3  14:45    200
 12   13.2   16.2  13:40   10.9  01:35    5.2    0.0    0.0   10.1   19.8  00:00    152
 13   14.2   17.8  12:45   11.6  23:55    4.2    0.0    0.0   14.2   27.0  14:15    195
 14   14.1   19.2  12:20   11.3  19:35    4.3    0.0    0.0   17.1   31.3  15:55    218
 15   13.0   19.9  13:35    9.8  05:30    5.3    0.0    0.0   19.1   37.8  14:05    232
 16   14.5   23.7  14:55    6.3  05:10    3.9    0.0    0.0    9.9   23.0  16:05     65
 17   16.4   24.1  10:25    8.8  04:40    2.0    0.0    0.3   17.5   52.2  15:20    211
 18   14.0   18.9  14:10    9.7  05:15    4.3    0.0    9.7   14.2   27.7  01:10    159
 19   19.8   31.0  15:00   11.0  04:50    0.0    1.4    0.0   14.9   28.1  15:30     50
 20   15.5   21.0  00:40   10.6  23:55    2.9    0.0    0.0   20.9   36.7  13:00    204
 21    9.6   11.2  15:30    8.6  05:30    8.8    0.0    0.3   21.2   33.8  09:45    249
 22   13.0   20.2  14:40    6.9  03:50    5.4    0.0    7.7   18.1   31.3  08:35    256
 23   16.5   23.0  13:15   10.2  04:00    1.9    0.0    0.0   16.4   28.4  00:40    236
 24   18.4   27.0  14:00   11.3  05:25    0.0    0.1    0.0   11.9   25.6  15:50    111
 25   16.7   21.3  12:10   13.1  04:35    1.7    0.0    0.7   16.5   29.5  07:25    193
 26   14.3   20.7  13:00    8.9  23:55    4.0    0.0   19.6   19.5   41.8  17:25    187
 27   10.8   15.6  13:45    7.0  05:00    7.5    0.0    7.7   16.1   24.5  23:30    175
 28   14.5   22.2  13:25    9.3  01:25    3.8    0.0    0.0   19.4   32.4  17:15     85
 29   18.2   26.6  14:10   10.2  04:40    0.1    0.0    0.0   12.2   28.1  16:50    113
 30   20.8   28.5  13:45   12.8  05:10    0.0    2.4    0.0   12.2   25.6  17:05    104
---------------------------------------------------------------------------------------
      15.3   34.1     05    6.0     03  103.6   13.9   84.4   15.8   69.8     01    193
    
