                   MONTHLY CLIMATOLOGICAL SUMMARY for Jan 2014


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   23.7   35.5  14:25   16.6  01:40    0.0    5.3    0.0   16.3   32.4  21:55    228
 02   20.9   25.5  15:55   17.5  23:10    0.0    2.5    0.0   14.5   24.1  18:20    188
 03   24.2   32.1  14:30   16.8  01:15    0.0    5.9    0.0   11.3   25.6  16:20    129
 04   28.0   36.8  13:25   21.2  02:15    0.0    9.7    0.1   13.0   29.2  22:15     16
 05   21.6   28.3  13:30   18.7  19:50    0.0    3.3    5.9   14.4   28.4  18:45    206
 06   20.5   25.1  14:50   18.3  04:10    0.0    2.2    0.0   11.6   27.4  16:35    154
 07   21.5   25.3  15:10   19.4  03:20    0.0    3.2    0.0   16.1   29.9  15:45    123
 08   21.9   26.8  13:10   19.9  05:40    0.0    3.5    0.0   27.0   39.6  14:30     99
 09   18.0   20.3  09:10   14.3  23:05    0.3    0.0    0.0   12.0   26.6  10:25    195
 10   17.4   23.1  12:35   13.5  23:55    1.0    0.0    0.0   17.2   34.2  16:35    232
 11   17.1   24.2  14:05   12.1  05:30    1.3    0.0    0.0   12.4   23.8  14:30    171
 12   16.8   22.1  12:40   13.1  00:00    1.6    0.0    0.0   14.8   29.9  16:50    214
 13   16.1   21.3  13:25   12.0  00:00    2.2    0.0    0.0   16.3   28.1  10:55    226
 14   18.7   27.2  15:15   11.3  04:45    0.0    0.4    0.0   14.1   25.9  18:10     91
 15   22.9   36.2  12:05   15.6  01:10    0.0    4.6    0.0   14.8   35.3  16:05    229
 16   20.6   27.6  15:10   16.5  02:45    0.0    2.3    0.0   13.7   27.4  02:10    195
 17   18.9   22.5  17:45   14.6  23:45    0.0    0.5    0.0    8.8   17.6  18:10    169
 18   18.1   24.5  15:10   13.6  04:55    0.2    0.0    0.0   12.3   27.0  17:45    171
 19   20.5   27.3  14:15   14.9  05:20    0.0    2.2    0.0   13.9   27.7  15:45    130
 20   20.0   27.1  13:15   13.3  05:00    0.0    1.7    0.0   13.0   32.0  15:35    204
 21   19.4   23.9  14:15   16.2  05:45    0.0    1.1    0.0   14.2   28.1  16:25    140
 22   25.2   35.8  16:00   15.5  05:25    0.0    6.9    0.0   10.7   24.8  17:55     61
 23   25.9   36.4  13:05   17.6  00:00    0.0    7.5    0.0   17.7   32.0  17:35    285
 24   20.2   27.2  12:25   17.2  02:15    0.0    1.9    0.0   14.7   31.7  15:00    191
 25   18.1   22.0  11:30   14.2  23:40    0.3    0.0    0.0   16.7   26.6  14:35    212
 26   19.3   26.2  14:00   13.5  02:00    0.0    0.9    0.0   19.7   33.8  20:45    107
 27   24.7   34.9  15:20   16.3  05:10    0.0    6.4    0.0   10.4   26.6  01:00     96
 28   26.8   34.0  13:20   18.1  05:40    0.0    8.5    0.2   11.7   25.2  15:35    157
 29   20.8   25.4  13:00   17.8  23:00    0.0    2.5    6.8   12.7   28.4  18:25    251
 30   18.8   22.9  15:40   16.7  05:45    0.0    0.4    0.0   14.0   22.7  18:05    176
 31   19.0   24.2  13:05   15.2  05:00    0.0    0.6    0.0   20.5   36.4  23:10    108
---------------------------------------------------------------------------------------
      20.8   36.8     04   11.3     14    6.8   83.9   13.0   14.5   39.6     08    164
    
