                   MONTHLY CLIMATOLOGICAL SUMMARY for May 2020


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   17.7   25.1  15:50   12.2  02:05    0.6    0.0    0.0   10.2   17.3  04:40    313
 02   19.0   26.6  15:25   13.2  04:05    0.0    0.7    0.0   16.3   32.4  14:10    303
 03   15.1   19.8  14:20   12.0  00:00    3.3    0.0    0.0   17.3   31.7  10:50    223
 04   13.4   17.6  14:20   11.0  04:30    4.9    0.0    6.0   17.2   29.9  11:05     99
 05   13.8   19.4  13:15   10.2  02:35    4.6    0.0    0.0   13.7   20.5  12:00    263
 06   14.1   18.7  12:00    9.4  03:35    4.2    0.0    0.0   12.5   23.4  10:00    255
 07   16.2   22.1  15:50   12.7  07:30    2.1    0.0    0.0    9.7   16.2  07:15     13
 08   17.0   21.5  12:10   13.9  00:55    1.4    0.0    0.0   12.4   24.5  11:05    231
 09   16.5   24.0  15:15   12.7  08:00    1.8    0.0    0.0    7.4   13.3  18:10    345
 10   19.0   27.2  14:45   11.3  05:45    0.0    0.6    0.0   14.3   26.6  15:05    309
 11   18.0   27.0  14:05   11.0  20:40    0.4    0.0    0.0   16.6   32.0  13:40    294
 12   14.3   19.5  13:30    9.8  03:35    4.0    0.0    0.0   11.1   36.4  23:50    313
 13   14.0   17.8  14:15   11.1  07:45    4.4    0.0    0.0   21.1   34.2  01:00    248
 14   13.7   20.4  15:45    8.1  06:20    4.6    0.0    0.0   12.3   23.0  19:50    333
 15   14.5   20.2  12:40    9.7  01:10    3.8    0.0    0.0   21.8   42.8  21:40    268
 16   12.2   18.6  16:55    5.4  07:30    6.2    0.0    0.0   11.1   29.5  00:40    284
 17   14.5   23.4  14:45    5.9  07:40    3.9    0.0    0.0   13.7   28.8  13:20    291
 18   14.9   20.6  13:30    9.5  06:45    3.4    0.0    0.0    9.7   20.9  20:10    109
 19   14.8   23.9  13:55    9.6  07:20    3.5    0.0    0.0   10.8   19.1  13:55    279
 20   17.0   24.7  14:05   10.4  02:35    1.3    0.0    0.0   10.7   16.9  13:00    356
 21   20.2   27.7  14:25   14.8  01:10    0.0    1.9    0.0   16.7   32.8  12:55    319
 22   16.4   22.5  15:00   12.5  07:45    1.9    0.0    0.0   10.7   24.5  00:05    299
 23   14.0   21.0  14:25    9.7  07:00    4.4    0.0    0.0    8.4   18.4  05:10    182
 24   16.2   25.4  14:30    8.4  06:20    2.1    0.0    0.0   11.0   27.4  12:50    327
 25   16.3   25.6  13:50    8.6  20:40    2.0    0.0    0.0   26.8   59.4  23:30    299
 26    6.7   10.3  00:05    3.9  21:25   11.6    0.0    0.0   34.7   56.5  00:05    280
 27    7.5   12.5  15:30    4.1  01:20   10.9    0.0    0.0   25.0   40.7  11:15    294
 28   13.0   20.1  15:40    6.5  03:05    5.3    0.0    0.0   26.1   44.3  12:15    306
 29   13.7   16.1  01:25   10.2  23:55    4.7    0.0    0.0   25.4   42.8  06:40    272
 30   12.5   19.1  15:30    9.4  04:35    5.8    0.0    0.0    9.2   19.1  01:00    238
 31   17.0   25.8  15:40    9.2  02:40    1.4    0.0    0.0   15.3   30.6  13:50    314
---------------------------------------------------------------------------------------
      14.9   27.7     21    3.9     26  108.4    3.2    6.0   15.5   59.4     25    290
    
