                   MONTHLY CLIMATOLOGICAL SUMMARY for Apr 2018


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   19.0   24.3  14:30   15.4  04:45    0.0    0.7    0.1   14.4   14.4  00:05    240
 02   20.9   30.6  14:55   17.5  00:00    0.0    2.6   31.9   14.4   14.4  00:05    240
 03   17.7   20.0  15:25   16.0  23:50    0.6    0.0    0.0   14.4   14.4  00:05    240
 04   18.3   21.5  10:05   15.5  01:05    0.1    0.0    0.0   12.9   20.9  15:35    289
 05   20.2   26.8  16:15   16.0  02:10    0.0    1.9    0.0   10.9   17.6  04:05    305
 06   16.7   20.2  12:45   13.0  23:55    1.6    0.0    0.0   17.6   30.6  14:15    232
 07   15.4   23.1  13:30   11.3  06:40    3.0    0.0    0.0   11.5   27.7  16:20    207
 08   15.0   20.8  14:40   10.0  04:15    3.3    0.0    0.1   13.5   27.0  20:10    123
 09   19.3   25.8  14:10   13.3  22:30    0.0    1.0   15.0   19.7   41.8  10:35    322
 10   15.0   18.4  11:35   10.8  00:00    3.3    0.0    0.0   17.8   31.7  17:10    229
 11   12.2   16.9  13:45    8.7  04:55    6.1    0.0    1.0   14.4   22.7  15:10    145
 12   17.5   24.9  14:25   10.5  06:30    0.9    0.0    0.0   17.8   27.0  02:00     20
 13   18.2   24.6  12:30   14.9  22:30    0.2    0.0    3.0   17.2   34.2  02:30    273
 14   15.8   19.4  12:10   12.8  06:55    2.6    0.0    0.0   10.0   15.8  06:15    164
 15   16.3   21.1  14:50   13.9  21:25    2.1    0.0    0.0   11.2   20.2  17:05     96
 16   17.6   24.0  14:00   13.3  04:05    0.7    0.0    0.0   12.7   28.1  09:50     57
 17   18.2   23.8  14:15   14.8  00:00    0.1    0.0    0.0   12.7   28.1  09:45    324
 18   18.7   27.6  13:45   12.9  04:45    0.0    0.4    1.0   21.7   44.3  15:10    301
 19   13.0   18.3  14:00    9.5  00:00    5.4    0.0    0.0   16.1   36.7  00:20    229
 20   13.3   20.5  15:35    7.0  05:10    5.0    0.0    0.0    6.0   16.9  16:55     97
 21   17.1   25.3  16:00    8.5  06:55    1.2    0.0    0.0    8.1   18.4  16:30    330
 22   16.6   22.8  13:20   10.9  23:55    1.7    0.0    0.0    9.9   22.3  01:40    206
 23   19.2   28.1  14:25   10.9  00:20    0.0    0.9    0.0   12.5   25.9  14:25    334
 24   15.4   19.8  00:05   10.9  22:10    2.9    0.0    0.0   13.7   27.4  01:10    209
 25   18.2   24.6  14:55   11.9  00:25    0.2    0.0    0.0   14.0   27.4  10:45     84
 26   18.0   23.5  13:00    8.6  23:40    0.3    0.0    0.0   21.8   52.2  12:25    289
 27   14.5   23.0  15:10    7.9  05:25    3.8    0.0    0.0   11.6   19.1  13:40    309
 28   12.7   16.9  12:40    6.7  23:30    5.6    0.0    0.0   19.7   36.7  14:10    241
 29   13.3   21.9  13:20    6.7  04:05    5.0    0.0    0.0   14.6   24.5  21:10    263
 30   13.9   19.5  13:55    7.4  04:15    4.4    0.0    0.0   13.4   28.4  20:55     91
---------------------------------------------------------------------------------------
      16.6   30.6     02    6.7     28   60.1    7.4   52.0   14.2   52.2     26    265
    
