                   MONTHLY CLIMATOLOGICAL SUMMARY for Jun 2014


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   14.6   20.3  00:35    8.7  00:00    3.8    0.0    0.0   17.0   29.5  00:30    278
 02   10.7   16.4  14:45    4.9  06:30    7.7    0.0    0.0   16.3   32.0  12:20    307
 03   11.0   18.7  15:15    4.8  05:25    7.4    0.0    0.0   15.6   28.1  09:05    323
 04   13.7   19.9  14:35    8.4  22:30    4.7    0.0    0.0   24.3   38.9  15:55    303
 05    8.7   11.8  14:40    4.4  23:45    9.6    0.0    0.0   27.2   40.7  15:35    298
 06    6.7   11.1  12:55    3.1  01:15   11.6    0.0    0.0   18.3   32.8  10:45    300
 07   11.0   19.2  14:25    2.2  06:45    7.4    0.0    0.0   16.8   37.1  15:05    331
 08   17.0   23.1  14:15   11.6  19:50    1.4    0.0    0.0   29.8   49.0  12:05    333
 09   14.6   21.7  14:30    7.1  23:20    3.7    0.0    0.0   21.5   40.0  00:30    307
 10    6.6   11.5  13:40    3.1  06:35   11.7    0.0    0.0   20.1   41.4  02:05    298
 11    8.0   15.0  15:05    1.0  03:10   10.3    0.0    0.0   13.7   28.8  14:00    320
 12   12.7   20.8  15:20    4.1  07:50    5.7    0.0    0.0   16.2   32.4  11:10    318
 13   16.0   23.8  14:55    6.5  04:50    2.3    0.0    0.0   16.2   27.0  10:00    323
 14   16.8   24.1  14:05    8.6  00:00    1.5    0.0    0.0   25.5   52.2  12:30    312
 15   11.6   16.7  11:35    6.9  03:15    6.7    0.0    0.0   30.5   65.9  13:35    300
 16    9.4   14.4  14:05    5.4  07:10    9.0    0.0    0.0   15.5   28.8  00:05    282
 17   10.8   18.0  15:05    4.8  03:45    7.5    0.0    0.0    8.3   16.9  18:55    355
 18   10.9   15.0  13:55    6.1  22:30    7.4    0.0    0.0   12.4   25.9  11:25    251
 19    7.6   10.5  13:40    5.0  20:35   10.8    0.0    0.0   26.6   48.6  12:20    285
 20    7.4   12.8  14:35    2.3  05:05   10.9    0.0    0.0   21.2   35.6  13:40    309
 21    9.9   18.0  15:00    4.3  02:35    8.5    0.0    0.0   11.0   23.4  10:05    282
 22   14.1   22.5  14:40    6.0  02:45    4.2    0.0    0.0   16.3   31.7  12:25    318
 23   16.8   23.8  13:45   10.8  05:50    1.5    0.0    0.0   21.1   39.6  12:10    315
 24   16.4   23.9  13:55    8.5  03:30    2.0    0.0    0.0   14.3   28.1  10:55    322
 25   17.8   24.9  14:45   11.8  23:50    0.6    0.0    0.0   21.5   40.0  12:40    328
 26   12.6   17.3  01:35    7.6  23:30    5.7    0.0    0.0   13.0   28.8  18:40    275
 27    8.9   13.4  13:05    5.3  07:00    9.4    0.0    0.0   16.1   38.2  12:20    294
 28   10.0   17.0  15:50    4.8  07:20    8.3    0.0    0.0    7.9   15.8  11:40    357
 29   12.8   21.6  13:25    7.5  01:40    5.5    0.0    0.0   12.6   21.2  06:05    286
 30   14.0   22.3  15:20    6.6  01:25    4.3    0.0    0.0   10.8   22.3  10:35     12
---------------------------------------------------------------------------------------
      12.0   24.9     25    1.0     11  191.0    0.0    0.0   17.9   65.9     15    309
    
