                   MONTHLY CLIMATOLOGICAL SUMMARY for Jun 2025


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   13.9   19.1  12:25   10.7  22:50    4.4    0.0    0.0   16.2   22.8  11:15    252
 02   13.5   19.7  13:50    9.4  06:30    4.9    0.0    0.0   16.0   25.3  12:20    236
 03   13.1   17.7  13:50   10.3  04:55    5.2    0.0    0.0   17.4   26.2  13:55    260
 04   12.1   16.5  14:25    9.5  07:35    6.2    0.0    0.0   16.2   21.9  11:25    230
 05   12.0   17.2  14:25    9.0  06:50    6.4    0.0    0.0   15.8   23.4  11:55    235
 06   12.2   18.1  14:40    8.2  06:00    6.2    0.0    0.0   15.0   24.9  12:45    280
 07   13.8   20.5  14:25    9.1  03:35    4.6    0.0    0.0   17.6   27.9  12:30    280
 08   13.6   17.5  13:25   10.9  23:45    4.8    0.0    0.2   17.7   24.8  11:35    262
 09   12.9   17.9  14:30    9.8  06:55    5.5    0.0   64.8   19.7   26.8  14:20    240
 10   12.7   17.3  14:00   10.0  05:20    5.7    0.0   12.0   17.9   26.2  12:45    260
 11   12.4   17.7  15:05    8.5  07:00    6.0    0.0    0.0   16.9   25.7  11:50    264
 12   13.0   18.6  14:45    9.2  07:50    5.3    0.0    0.0   16.6   23.6  10:55    257
 13   13.0   18.6  13:35    9.1  06:40    5.4    0.0    0.0   15.4   22.7  11:10    264
 14   13.0   18.6  14:30    9.5  06:10    5.4    0.0    0.0   18.3   27.9  12:40    263
 15   12.6   17.4  13:10    9.6  03:15    5.8    0.0    0.0   19.7   30.6  13:40    275
 16   11.2   16.7  14:00    7.6  07:35    7.2    0.0    0.0   16.4   25.8  13:05    249
 17   11.5   17.2  14:50    7.3  07:30    6.8    0.0    0.0   14.7   20.2  11:25    247
 18   12.0   17.0  14:00    8.3  05:50    6.3    0.0    0.0   14.3   21.6  12:25    213
 19   13.5   18.9  13:20   10.4  23:35    4.8    0.0    0.0   17.5   28.4  12:00    263
 20   12.5   18.1  14:45    9.1  07:05    5.8    0.0    0.0   15.7   22.8  10:30    276
 21   13.2   19.7  14:55    9.0  06:50    5.1    0.0    0.0   16.4   27.1  12:15    256
 22   12.8   18.1  13:15    9.7  06:35    5.5    0.0    0.0   16.3   25.1  12:55    264
 23   12.9   19.0  15:05    8.9  06:10    5.5    0.0    0.0   17.1   26.9  12:20    273
 24   12.7   18.0  14:20    9.4  07:45    5.7    0.0    0.0   19.2   28.3  12:25    274
 25   11.9   16.9  13:45    9.0  07:20    6.4    0.0    0.0   18.8   27.6  12:25    266
 26   12.0   16.9  13:45    8.7  07:25    6.3    0.0    0.0   18.8   27.0  13:05    251
 27   11.6   16.4  13:30    8.0  07:30    6.7    0.0    0.0   19.1   28.6  13:15    265
 28   11.1   16.3  14:10    8.0  07:35    7.2    0.0    0.0   15.1   21.5  11:15    232
 29   11.3   17.2  14:25    7.4  06:45    7.0    0.0    0.0   14.4   23.1  13:35    232
 30   12.5   18.2  15:00    8.3  05:45    5.8    0.0    0.0   16.7   23.7  11:00    246
---------------------------------------------------------------------------------------
      12.5   20.5     07    7.3     17  173.8    0.0   77.0   16.9   30.6     15    257
    
