                   MONTHLY CLIMATOLOGICAL SUMMARY for Feb 2015


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   12.9   15.0  12:30   10.5  20:55    5.4    0.0   15.9   16.0   29.9  13:40    198
 02   13.7   15.5  15:35   10.9  03:00    4.7    0.0   13.6   22.5   42.1  10:55    213
 03   18.8   25.1  14:55   15.1  02:45    0.0    0.5    0.3   12.3   20.2  00:50    179
 04   19.9   26.5  12:35   14.9  23:35    0.0    1.5    8.7   13.7   36.4  23:30     61
 05   17.4   22.2  14:40   14.3  05:35    0.9    0.0    0.0   18.4   42.8  00:20    171
 06   17.4   22.1  15:05   14.4  05:25    1.0    0.0    0.0   15.5   25.6  18:20    126
 07   19.9   25.8  14:55   15.6  00:55    0.0    1.5    0.0   14.5   26.6  16:30     25
 08   24.7   34.3  16:35   16.7  05:15    0.0    6.3    0.0    8.6    8.6  00:05    341
 09   21.8   28.2  13:30   15.8  05:50    0.0    3.4    0.0    8.6    8.6  00:05     62
 10   20.8   28.1  14:05   16.0  00:00    0.0    2.5    0.0    8.6    8.6  00:05    174
 11   18.0   22.1  13:10   15.2  04:40    0.3    0.0    0.0    8.6    8.6  00:05    174
 12   20.5   26.2  13:30   17.2  00:15    0.0    2.2    0.8    8.6    8.6  00:05    174
 13   19.0   22.9  13:50   15.9  23:55    0.0    0.6   26.2    8.6    8.6  00:05    174
 14   16.8   21.6  11:25   12.6  23:55    1.5    0.0    0.0    8.6    8.6  00:05    174
 15   14.7   19.7  12:55   11.5  06:00    3.6    0.0    0.0    8.6    8.6  00:05    174
 16   13.9   19.3  14:45    9.9  02:20    4.4    0.0    0.0   12.6   24.1  16:40    174
 17   16.5   23.8  14:40   11.2  02:30    1.8    0.0    0.0   18.9   30.2  15:40    144
 18   21.7   34.7  15:05   12.7  02:45    0.0    3.4    0.0   17.9   32.8  10:40    274
 19   16.5   21.5  12:10   13.8  22:40    1.8    0.0    0.0   17.5   30.6  13:30    205
 20   17.4   24.0  14:15   13.1  01:35    0.9    0.0    0.0   13.8   27.4  16:50    110
 21   14.4   17.9  10:55   11.0  23:45    3.9    0.0    0.0   21.8   37.8  15:35    219
 22   13.9   20.1  13:50    7.7  06:15    4.4    0.0    0.0   15.9   31.0  21:15    111
 23   18.8   28.5  14:20   10.5  05:05    0.0    0.5    0.0   12.0   27.0  16:45     94
 24   20.7   27.5  14:35   16.5  06:00    0.0    2.4    0.0   10.1   21.6  15:20    191
 25   19.8   27.9  14:45   14.4  04:20    0.0    1.4    0.0   10.4   29.2  16:05    182
 26   19.3   24.1  13:35   17.0  02:05    0.0    1.0    0.0   13.7   30.2  16:00    203
 27   17.6   20.6  16:15   16.0  22:40    0.8    0.0    0.0   13.9   22.7  15:00    168
 28   18.4   25.1  14:55   13.1  04:55    0.0    0.1    0.2   13.1   27.4  16:00    109
---------------------------------------------------------------------------------------
      18.0   34.7     18    7.7     22   35.6   27.3   65.7   13.3   42.8     05    170
    
