                   MONTHLY CLIMATOLOGICAL SUMMARY for Nov 2009


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   18.6   29.4  11:40   12.8  03:50    0.0    0.2    0.0   11.7   24.8  13:45    248
 02   13.8   17.6  09:00   11.6  20:10    4.5    0.0    0.0   16.1   26.6  17:05    148
 03   14.6   19.5  13:25   10.9  05:35    3.7    0.0    0.0   22.1   31.0  04:50    101
 04   18.9   27.0  14:05   12.7  01:45    0.0    0.5    0.0   18.1   28.1  17:45     88
 05   18.0   24.0  12:05   11.4  21:55    0.3    0.0    0.0   13.6   26.3  14:45    184
 06   16.3   24.6  15:35   11.6  00:10    2.0    0.0    0.0   11.4   23.4  17:00    121
 07   21.9   34.7  15:00   14.2  04:50    0.0    3.6    0.0   13.3   32.4  14:55    334
 08   20.5   29.4  11:05   14.3  04:10    0.0    2.1    6.0   13.2   24.8  15:50    182
 09   15.3   22.8  13:00   10.2  23:55    3.0    0.0    0.0   14.7   44.6  12:30    255
 10   14.6   21.8  14:05    8.2  03:45    3.8    0.0    0.0   11.8   28.8  16:25    121
 11   20.3   30.6  15:45   11.5  03:45    0.0    2.0    0.0   13.8   24.8  17:10    302
 12   18.2   23.9  11:10   14.2  04:50    0.2    0.0    0.0   13.9   27.7  12:10    177
 13   14.9   21.1  12:35   11.7  07:35    3.4    0.0    0.0   11.0   27.7  14:30    188
 14   13.3   18.1  14:00   10.0  23:45    5.0    0.0    0.0   10.6   28.8  14:40    226
 15   12.2   17.8  11:25    8.1  04:30    6.2    0.0    0.0   13.5   29.2  15:10    207
 16   10.9   15.4  15:55    8.8  04:15    7.5    0.0    0.0   15.4   28.8  15:30    153
 17   13.7   20.1  13:25    7.9  03:40    4.6    0.0    0.1   30.3   42.5  16:30     95
 18   12.8   15.7  09:00   10.7  03:35    5.5    0.0   25.9   22.1   38.2  22:15    116
 19   13.7   18.2  12:50   11.4  03:40    4.7    0.0    0.0   28.4   37.4  15:05    116
 20   18.2   26.7  14:40   11.1  04:40    0.2    0.0    0.0   22.3   39.2  03:30     83
 21   22.4   30.9  13:55   13.5  00:00    0.0    4.1    0.0   20.2   40.7  09:00    317
 22   16.4   21.3  12:20   13.0  02:20    1.9    0.0    0.0   13.8   23.0  16:25    198
 23   17.1   22.0  12:20   13.7  02:30    1.3    0.0    0.0   19.9   31.0  20:05    117
 24   23.5   36.0  12:40   14.2  05:05    0.0    5.1    0.0   12.0   52.2  14:30    328
 25   22.3   34.3  11:45   13.0  23:10    0.0    4.0    6.0   17.4   31.0  14:45    290
 26   14.8   19.8  11:55   11.8  00:00    3.6    0.0    0.0    8.8   24.1  13:45    222
 27   14.7   20.9  10:55    8.6  04:45    3.7    0.0    0.0   10.7   24.8  15:05    211
 28   16.3   25.5  13:30    8.8  04:20    2.1    0.0    0.0   12.5   25.6  16:40    128
 29   17.4   28.2  14:20   10.2  02:25    0.9    0.0    0.0    8.9   26.3  16:45    206
 30   13.2   17.7  09:25   10.5  23:15    5.1    0.0    0.0   10.5   23.4  16:35    228
---------------------------------------------------------------------------------------
      16.6   36.0     24    7.9     17   73.1   21.7   38.0   15.4   52.2     24    144
    
