                   MONTHLY CLIMATOLOGICAL SUMMARY for Mar 2010


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   22.7   32.5  14:10   16.5  02:35    0.0    4.3   10.0   12.5   25.9  15:25    176
 02   16.1   20.0  15:10   14.3  08:50    2.2    0.0    0.0   16.0   24.8  05:50    146
 03   17.9   24.3  13:30   13.8  05:30    0.4    0.0    0.0   23.9   33.8  08:55    103
 04   21.2   29.5  13:30   15.7  05:30    0.0    2.8    0.0   18.8   28.1  00:05     95
 05   25.3   35.8  15:05   17.7  04:00    0.0    7.0    0.0   13.5   25.9  09:25    315
 06   22.2   29.8  13:50   17.7  05:40    0.0    3.9    0.0   10.4   23.4  16:00    162
 07   23.9   32.5  13:45   18.0  00:05    0.0    5.6    0.0   11.7   23.8  14:25    127
 08   27.3   37.8  14:30   16.8  05:40    0.0    8.9    0.0   12.3   23.0  17:00     29
 09   26.0   38.0  13:25   19.5  22:25    0.0    7.7    0.0   14.9   41.0  15:00    248
 10   23.7   32.1  13:05   18.6  06:10    0.0    5.4    0.0   12.2   27.0  15:40    153
 11   23.0   30.6  13:55   17.3  05:10    0.0    4.6    5.0   10.8   24.1  23:25    130
 12   20.6   25.5  11:35   15.9  23:40    0.0    2.3    0.0   14.9   31.7  16:40    218
 13   16.9   20.4  14:20   14.2  04:25    1.5    0.0    0.0   10.5   23.0  15:45    216
 14   16.4   20.6  12:15   14.2  00:20    1.9    0.0    0.0   14.4   25.2  16:40    182
 15   17.9   25.8  14:50   14.0  03:05    0.4    0.0    0.0   16.9   30.2  10:25    110
 16   18.5   24.9  12:30   14.3  05:25    0.0    0.1    0.0   12.4   27.7  16:05    160
 17   14.8   20.6  10:25   11.0  23:50    3.5    0.0    0.0   13.0   23.4  10:45    223
 18   15.8   24.9  15:00    8.0  05:30    2.5    0.0    0.0   10.0   23.8  16:55    214
 19   19.5   29.4  14:05   12.6  06:10    0.0    1.2    0.0   11.3   27.0  16:05    111
 20   19.5   26.0  13:40   15.1  05:25    0.0    1.2    0.0   19.8   34.6  22:20    113
 21   23.0   33.4  15:05   17.7  04:25    0.0    4.6   10.0   13.3   45.0  17:45     65
 22   18.1   24.3  14:30   14.9  06:10    0.3    0.0    0.0   13.4   24.8  17:35    212
 23   18.7   24.5  11:50   16.1  20:50    0.0    0.4    0.0   13.2   25.2  15:05    138
 24   22.0   33.2  13:55   15.4  06:35    0.0    3.7    0.0   13.0   29.2  11:10     16
 25   18.7   24.1  13:55   15.3  05:00    0.0    0.4    0.0   11.2   27.7  21:20    183
 26   21.8   29.4  15:05   16.9  00:50    0.0    3.4    0.0   11.8   29.2  18:25     95
 27   17.6   23.2  15:45   12.9  06:40    0.7    0.0    0.0   20.2   39.2  11:20    276
 28   15.9   23.4  13:45   11.4  06:10    2.4    0.0    0.0   11.4   24.1  15:40    204
 29   19.5   30.7  14:35   11.6  05:15    0.0    1.2    0.0   12.4   21.6  15:05    201
 30   16.0   20.8  11:25   12.2  22:10    2.3    0.0    0.0   14.0   28.1  12:25    214
 31   16.5   20.7  15:15   13.8  00:05    1.8    0.0   10.0   14.0   31.3  10:05    124
---------------------------------------------------------------------------------------
      19.9   38.0     09    8.0     18   20.1   68.8   35.0   13.8   45.0     21    152
    
