                   MONTHLY CLIMATOLOGICAL SUMMARY for Dec 2018


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   21.6   26.9  11:50   14.7  23:55    0.0    3.3    0.0   26.7   46.1  13:40    241
 02   18.6   27.2  12:55   13.0  04:45    0.0    0.3    0.0   13.4   27.7  16:20    212
 03   17.0   24.1  12:35   12.9  03:00    1.3    0.0    3.5   15.1   36.7  15:10    198
 04   15.1   20.2  14:20   12.1  05:05    3.2    0.0    0.0   14.1   25.2  16:00    140
 05   17.8   24.1  14:35   13.2  04:55    0.5    0.0    0.0   14.9   29.9  17:25    126
 06   22.0   34.2  14:10   13.8  05:05    0.0    3.6    0.0   16.6   45.4  23:05    176
 07   19.1   27.0  11:55   14.1  00:00    0.0    0.8    0.0   15.6   30.2  23:45    216
 08   15.7   20.4  14:45   12.7  05:50    2.6    0.0    2.5   15.9   27.4  15:00    210
 09   14.5   17.9  13:35   12.0  00:00    3.9    0.0    0.0   15.7   28.4  17:05    171
 10   15.7   22.4  15:20    9.6  03:45    2.6    0.0    0.0   14.9   30.2  18:05    117
 11   21.6   33.5  14:55   11.9  04:50    0.0    3.3    0.0   15.3   31.0  15:25     50
 12   19.8   25.6  12:05   13.8  23:45    0.0    1.5    0.0   22.5   38.5  13:45    209
 13   17.2   22.6  14:30   13.3  03:15    1.2    0.0    0.0   16.5   30.6  16:25    170
 14   20.0   27.2  13:35   14.8  04:05    0.0    1.6    0.0   20.6   32.8  15:00    113
 15   19.4   23.9  11:10   15.9  23:35    0.0    1.1    0.0   15.7   31.3  13:35    150
 16   20.9   26.3  15:15   15.8  00:10    0.0    2.5    0.0   12.7   25.6  18:20    136
 17   22.7   31.1  13:45   16.4  04:10    0.0    4.4    0.0   14.8   37.4  19:10    136
 18   22.9   37.2  12:00   16.4  23:55    0.0    4.6    0.0   26.5   49.0  13:40    233
 19   18.4   23.5  13:20   15.1  23:55    0.0    0.1    0.0   21.3   38.2  14:00    214
 20   17.6   24.3  13:30   12.3  05:05    0.8    0.0    0.0   14.9   33.1  16:00    120
 21   20.6   30.3  14:00   14.2  02:45    0.0    2.2    0.0   20.4   35.6  22:35     94
 22   21.5   28.1  14:35   15.2  05:05    0.0    3.2    0.0   12.8   25.6  16:55    156
 23   23.3   32.8  13:35   16.6  02:55    0.0    4.9    0.0   13.2   33.1  23:15    144
 24   20.1   25.0  10:55   15.5  00:00    0.0    1.8    0.0   20.4   34.9  11:45    212
 25   20.6   29.9  13:15   13.6  02:05    0.0    2.3    0.0   10.8   33.5  15:50    147
 26   23.0   33.5  13:30   15.2  05:10    0.0    4.7    0.0   13.3   31.7  18:05    155
 27   18.1   25.6  10:35   12.5  19:50    0.2    0.0    7.5   20.6   43.6  19:45    201
 28   15.5   20.9  14:25   10.7  04:20    2.8    0.0    0.0   20.6   34.2  20:35    162
 29   23.6   36.4  15:10   13.0  05:05    0.0    5.2    0.0   17.5   33.5  22:20     96
 30   19.7   26.1  13:55   14.9  04:30    0.0    1.3    0.0   18.0   32.4  00:10    201
 31   23.2   32.3  15:55   15.6  01:30    0.0    4.9    0.0   13.5   24.8  20:35     88
---------------------------------------------------------------------------------------
      19.6   37.2     18    9.6     10   19.0   57.6   13.5   16.9   49.0     18    166
    
