                   MONTHLY CLIMATOLOGICAL SUMMARY for May 2009


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   12.7   19.3  14:05    8.6  06:35    5.6    0.0    0.0   11.7   29.9  12:05    277
 02   12.4   20.2  14:55    6.2  07:10    6.0    0.0    0.0    8.6   20.2  12:15    286
 03   14.2   21.5  12:55    7.9  04:20    4.1    0.0    0.0   14.8   34.2  18:50    115
 04   18.1   25.8  14:05   11.1  07:00    0.3    0.0    0.0   12.4   22.7  16:45     75
 05   17.4   25.0  13:00   14.1  06:45    0.9    0.0    0.0    8.6   39.2  14:35     28
 06   15.3   19.4  14:10   13.4  05:40    3.1    0.0    0.0    5.9   17.3  14:55    219
 07   14.0   19.7  14:25   10.7  20:20    4.4    0.0   12.0    7.3   14.4  08:20    250
 08   13.7   18.1  12:00   10.8  01:10    4.6    0.0    0.0    9.6   19.1  11:35    248
 09   13.9   18.6  15:00   11.5  20:40    4.4    0.0    0.0    8.0   19.4  15:20    143
 10   15.0   20.6  14:50   10.9  07:10    3.3    0.0    0.0   13.7   24.1  22:55     97
 11   17.8   26.6  14:35   10.5  05:15    0.5    0.0    0.0   12.4   27.0  11:45     16
 12   20.4   28.2  13:25   14.5  02:15    0.0    2.1    0.0   12.7   20.2  10:15      7
 13   20.7   27.8  13:45   14.3  07:15    0.0    2.3    0.0   16.5   27.0  11:55    350
 14   21.0   26.5  13:00   16.9  21:35    0.0    2.7    0.0   19.6   40.7  15:40    335
 15   17.9   23.7  13:00   11.8  22:45    0.5    0.0    0.0   18.3   41.8  03:20    331
 16   16.0   23.0  12:30    8.6  04:35    2.3    0.0    0.0   25.2   53.6  12:45    329
 17   12.3   16.6  14:50    9.0  06:55    6.1    0.0    0.0   27.5   52.2  13:30    295
 18   13.4   20.2  14:35    8.8  21:50    4.9    0.0    0.0   16.3   31.7  12:45    297
 19   13.3   19.9  13:15    8.7  05:20    5.0    0.0    0.0    9.5   20.9  08:15    260
 20   12.8   17.6  14:40    8.6  02:15    5.6    0.0    0.0   14.1   33.1  21:00    106
 21   18.1   27.1  13:30    9.6  05:55    0.2    0.0    0.0   19.0   48.6  15:25    341
 22   16.2   21.3  00:35   10.4  00:00    2.1    0.0    0.0   11.1   28.4  03:45    257
 23   14.4   21.0  14:55    8.4  03:55    4.0    0.0    0.0    7.6   14.4  16:10     31
 24   17.4   23.1  15:10   11.4  00:00    0.9    0.0    0.0   11.7   23.8  14:25    311
 25   13.7   19.8  14:30    8.4  06:15    4.7    0.0    0.0    7.2   14.8  16:25    266
 26   14.0   20.3  14:00    9.8  06:55    4.3    0.0    0.0    8.3   15.5  15:25    260
 27   14.6   21.7  14:25   10.4  05:05    3.7    0.0    0.0    9.9   25.6  19:05     51
 28   16.8   26.8  14:50   10.6  04:25    1.6    0.0    0.0   10.3   21.6  12:55    346
 29   11.7   17.6  12:20    4.9  23:50    6.6    0.0    0.0   15.4   49.3  15:30    279
 30    9.3   13.9  13:15    5.2  02:00    9.0    0.0    0.0   21.8   37.1  14:55    302
 31   11.1   16.3  14:15    7.1  06:20    7.3    0.0    0.0   27.7   56.2  14:25    294
---------------------------------------------------------------------------------------
      15.1   28.2     12    4.9     29  106.1    7.1   12.0   13.6   56.2     31    316
    
