                   MONTHLY CLIMATOLOGICAL SUMMARY for Aug 2021


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   16.1   25.3  14:05    9.9  06:25    2.2    0.0    0.0   22.2   45.4  14:35    288
 02   10.5   12.3  04:40    9.3  19:05    7.8    0.0    9.0   16.9   29.5  01:35    123
 03   15.2   25.2  15:05    4.2  07:10    3.2    0.0    0.0   14.8   32.0  13:25    334
 04   16.4   22.2  14:15   11.5  07:10    1.9    0.0    0.0   14.4   23.8  17:50    248
 05   13.9   17.4  15:10    8.7  23:40    4.5    0.0    0.0   14.9   31.3  07:15    124
 06   12.2   17.5  14:40    8.2  23:55    6.1    0.0    0.0   15.6   28.8  10:35    258
 07   12.7   21.0  16:00    7.2  04:05    5.6    0.0    0.0    7.3   19.8  19:30     16
 08   18.6   30.4  14:50    9.9  00:40    0.0    0.3    0.0   24.0   46.4  15:35    318
 09    9.8   12.7  09:15    5.1  23:55    8.5    0.0    0.0   25.3   45.4  15:05    258
 10    9.4   16.8  15:55    2.6  07:15    8.9    0.0    0.0   12.3   23.8  10:45    330
 11   14.2   24.6  16:00    5.2  00:45    4.2    0.0    0.0   22.9   48.6  12:00    303
 12    7.5   10.2  00:05    5.3  23:15   10.9    0.0   14.0   18.6   41.8  08:40    233
 13    7.0   11.7  14:00    2.7  07:15   11.3    0.0    0.0   11.6   25.2  17:05    163
 14    8.9   12.8  13:35    5.8  01:45    9.4    0.0    0.0   19.1   36.0  11:05     88
 15   11.6   18.4  15:45    5.4  07:40    6.8    0.0    0.0    8.6   21.6  18:00     54
 16   16.3   24.6  15:05    8.9  06:20    2.1    0.0    0.0   14.4   24.1  19:25     20
 17   16.7   24.3  10:10    9.9  23:55    1.6    0.0    0.0   23.5   45.0  05:30    279
 18   10.9   15.4  16:25    7.8  04:50    7.4    0.0    0.0    9.6   23.4  17:20    226
 19    8.7   12.8  12:25    5.5  03:35    9.6    0.0    0.0   17.3   31.0  11:20    226
 20    8.7   15.3  14:20    3.8  07:45    9.6    0.0    0.0   11.3   24.1  17:20    117
 21    9.8   17.2  13:50    3.1  05:40    8.5    0.0    0.0   14.1   27.7  15:40    240
 22   10.0   18.0  15:45    3.6  05:35    8.3    0.0    0.0   10.1   22.3  16:00    112
 23   12.4   21.3  15:35    4.4  06:35    5.9    0.0    0.0    8.6   19.1  16:35     64
 24   13.1   21.3  14:30    7.5  04:30    5.3    0.0    0.0   13.3   26.3  12:05    249
 25   14.5   24.2  16:30    5.8  04:30    3.9    0.0    0.0   10.2   20.2  18:55     45
 26   19.0   27.8  13:00   12.5  23:15    0.0    0.7    0.0   16.5   29.9  07:15    312
 27   10.0   15.7  01:55    5.9  21:35    8.3    0.0    0.0   20.0   30.6  17:25    233
 28    6.3   11.7  14:15    1.3  06:45   12.0    0.0    0.0   22.8   41.8  12:45    271
 29    8.2   16.4  16:30   -0.3  06:05   10.1    0.0    0.0   12.8   27.7  12:45    325
 30   13.6   23.0  15:05    5.3  02:35    4.7    0.0    0.0   21.0   43.2  12:10    294
 31   10.3   17.1  12:10    4.1  04:30    8.0    0.0    0.0   20.4   42.8  20:30    243
---------------------------------------------------------------------------------------
      12.0   30.4     08   -0.3     29  196.7    1.0   23.0   15.9   48.6     11    275
    
