                   MONTHLY CLIMATOLOGICAL SUMMARY for Feb 2017


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   19.1   23.6  14:30   16.2  00:05    0.0    0.7    3.8   14.9   23.4  08:30    111
 02   17.6   19.9  10:50   14.4  22:45    0.7    0.0    0.0   16.6   36.0  11:45    194
 03   19.9   28.8  13:55   12.7  04:25    0.0    1.5    0.1   17.3   31.3  09:15     76
 04   21.6   29.4  11:50   14.7  00:00    0.0    3.3    2.7   19.9   33.5  02:20    227
 05   15.3   18.1  11:25   13.4  01:55    3.0    0.0   19.2   13.9   27.4  01:45    183
 06   21.1   29.3  14:25   15.3  00:05    0.0    2.8    0.0   18.3   27.4  17:55     86
 07   24.9   36.4  16:55   18.2  03:40    0.0    6.6    0.5   16.0   50.8  21:45    283
 08   19.1   21.8  13:30   17.5  20:45    0.0    0.8   11.5   11.8   22.0  14:25    172
 09   18.7   22.2  14:20   16.1  03:15    0.0    0.4    0.0   10.4   20.9  16:10    123
 10   21.7   29.8  14:40   17.3  07:00    0.0    3.4    0.0   15.9   28.4  15:45     88
 11   23.3   34.5  13:15   19.1  20:10    0.0    4.9    0.5   17.7   36.0  14:45    303
 12   18.5   20.1  01:25   16.2  22:05    0.0    0.2   11.8   17.8   27.4  06:45    197
 13   18.9   25.3  13:25   16.0  02:55    0.0    0.6    6.7   16.5   26.3  08:50    129
 14   17.9   21.6  14:05   14.1  06:05    0.4    0.0    0.5   18.5   30.2  15:40    109
 15   23.7   31.6  14:45   18.7  00:20    0.0    5.4   12.5   19.4   33.1  04:35     57
 16   23.1   33.4  12:10   17.6  20:25    0.0    4.8    0.0   16.0   31.7  13:40    228
 17   22.7   30.6  14:25   16.8  03:45    0.0    4.3    0.0   13.2   23.0  15:45     96
 18   23.0   34.0  11:00   13.2  23:05    0.0    4.7    0.0   22.0   36.4  14:55    238
 19   15.3   17.1  13:55   13.6  00:10    3.1    0.0    0.0   15.0   24.8  14:10    162
 20   15.1   17.1  13:00   14.2  21:25    3.2    0.0    0.2   13.4   22.0  14:35    116
 21   16.3   20.0  10:00   14.0  02:40    2.0    0.0    3.8   17.7   27.0  15:25     99
 22   17.3   23.0  15:15   13.5  02:05    1.0    0.0    0.0   16.5   27.4  17:30    101
 23   19.4   25.3  14:25   14.7  05:35    0.0    1.1    0.0   22.3   32.8  12:40     86
 24   23.1   31.6  16:00   15.5  02:30    0.0    4.7    0.0   12.2   30.2  10:10    301
 25   17.1   21.4  00:05   13.1  23:35    1.3    0.0    0.7   23.9   40.7  15:35    216
 26   14.4   20.3  15:10   11.5  04:10    4.0    0.0   15.4   14.0   25.2  02:40    209
 27   17.6   27.3  15:05   10.1  01:30    0.7    0.0    1.4   12.1   27.4  16:35     84
 28   25.5   36.9  16:05   13.9  05:50    0.0    7.1    0.0   16.2   33.8  13:40    286
---------------------------------------------------------------------------------------
      19.7   36.9     28   10.1     27   19.4   57.2   91.3   16.4   50.8     07    137
    
