                   MONTHLY CLIMATOLOGICAL SUMMARY for Nov 2019


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   18.0   27.4  14:25   11.6  04:10    0.4    0.0    0.0   18.2   28.8  16:00     90
 02   20.8   29.7  11:05   13.6  22:30    0.0    2.4    0.0   17.7   33.5  09:20    235
 03   15.8   21.9  11:55   12.3  00:00    2.5    0.0    0.0   18.4   37.4  15:25    217
 04   15.0   21.1  15:10   10.3  04:50    3.3    0.0    3.0   16.1   31.7  21:55    126
 05   21.4   32.6  14:10   13.4  02:50    0.0    3.1    0.0   15.7   31.7  16:30     98
 06   19.9   30.9  11:00   13.5  00:00    0.0    1.5    0.0   15.0   37.8  13:40    183
 07   14.1   20.4  13:35   10.9  23:30    4.2    0.0    0.0   21.2   40.7  22:15    217
 08   13.8   20.2  14:15    9.0  05:05    4.6    0.0    0.0   16.6   28.1  15:15    216
 09   14.6   22.2  12:05    8.7  05:30    3.8    0.0    0.0   20.8   40.0  16:35    113
 10   16.4   21.2  11:20   13.3  04:45    1.9    0.0    0.0   25.2   35.6  09:30    110
 11   16.6   20.8  15:20   14.9  04:30    1.7    0.0    2.5   31.5   41.0  19:50     95
 12   18.8   26.6  13:45   14.7  22:40    0.0    0.5    0.0   23.0   37.4  00:30    144
 13   16.8   22.7  12:50   13.7  22:45    1.5    0.0    1.5   24.1   36.4  06:30    265
 14   15.4   18.9  12:50   13.1  05:40    2.9    0.0    0.0   13.7   22.3  13:50    204
 15   17.6   24.6  15:15   14.2  02:05    0.8    0.0    0.0   12.3   27.7  16:05    127
 16   17.2   23.2  12:55   12.8  04:15    1.2    0.0    3.5   11.3   27.0  15:15    177
 17   13.5   16.4  11:55   10.1  23:50    4.8    0.0    0.0   21.7   38.5  09:10    224
 18   13.8   21.4  14:10    8.3  05:50    4.5    0.0    0.0   15.1   27.7  17:10    184
 19   14.7   21.5  13:25   10.3  05:20    3.7    0.0    0.0   20.1   36.7  15:15    224
 20   14.7   23.3  13:45    9.0  04:45    3.6    0.0    0.0   13.2   27.0  16:45    160
 21   17.0   27.6  13:45    9.3  05:20    1.4    0.0    0.0   11.9   32.8  16:55    196
 22   17.3   26.6  14:00   11.2  04:40    1.0    0.0    0.0   15.0   32.0  15:25    153
 23   16.8   24.3  15:25   11.7  05:40    1.6    0.0    0.0   16.2   31.3  16:40    191
 24   17.0   24.5  13:10   11.7  23:25    1.3    0.0    0.0   13.1   31.7  15:05    195
 25   18.5   28.6  13:50   10.2  04:00    0.0    0.2    0.0   16.1   38.5  17:50    239
 26   20.1   29.6  13:55   11.8  05:25    0.0    1.8    0.0   12.2   25.9  13:00    219
 27   20.5   31.1  12:20   12.4  05:30    0.0    2.2    0.0   13.1   29.9  16:35    182
 28   19.6   29.4  14:05   11.3  03:10    0.0    1.3    0.0   16.1   31.3  16:40     98
 29   20.7   31.5  12:45   15.1  00:00    0.0    2.3    2.6   18.6   40.0  09:30    233
 30   16.7   22.8  12:00   13.7  04:45    1.6    0.0    0.0   16.0   34.6  16:50    196
---------------------------------------------------------------------------------------
      17.1   32.6     05    8.3     18   52.3   15.3   13.1   17.3   41.0     11    179
    
