                   MONTHLY CLIMATOLOGICAL SUMMARY for Jul 2017


NAME: Woodlands Farm, N2, Grahamstown, EC, South Africa                  
ELEV: 652 meters    LAT: 33-16.40 S    LONG: 026-37.40 E


                   TEMPERATURE (°C), RAIN (mm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   12.0   15.9  12:10    8.8  07:15    6.4    0.0    0.0   12.0   21.2  15:35    136
 02   11.9   19.8  13:45    6.8  07:40    6.5    0.0    0.0   16.2   30.2  16:00    261
 03   11.0   14.8  15:40    7.1  06:00    7.4    0.0    0.0   11.2   23.4  00:20    199
 04   13.2   20.4  14:25    9.2  01:05    5.1    0.0    0.0   13.9   27.4  13:15    319
 05   16.8   25.0  15:10    8.0  03:30    1.6    0.0    0.0   17.7   32.8  13:45    314
 06   19.9   27.8  14:30   12.3  05:30    0.0    1.6    0.0   13.4   25.6  01:55    320
 07   18.6   26.1  14:00   11.4  07:00    0.0    0.3    0.0   13.5   28.4  13:25    305
 08   18.6   25.5  13:25   10.9  07:20    0.0    0.2    0.0   19.1   37.4  12:25    316
 09   15.5   23.1  12:15    7.4  23:35    2.8    0.0    0.0   22.2   38.9  19:10    258
 10    8.2   13.6  14:20    3.7  07:25   10.2    0.0    0.0   14.8   35.6  01:20    248
 11    7.6   13.3  14:05    3.4  23:10   10.7    0.0    0.0   11.0   20.5  15:45    228
 12    9.2   15.2  15:05    3.7  01:10    9.2    0.0    0.0    9.8   24.5  12:45    113
 13    9.8   14.0  13:55    6.4  22:00    8.5    0.0    0.2   10.0   18.0  13:55    239
 14   10.0   16.7  14:35    4.2  02:05    8.3    0.0    3.8    7.9   17.3  17:20     74
 15   10.0   17.4  13:35    4.2  22:40    8.3    0.0    0.0   16.5   33.1  14:05    267
 16    6.7   10.0  13:55    2.3  23:15   11.6    0.0    0.1   23.9   41.8  13:55    270
 17    7.0   13.5  15:50    1.1  02:20   11.4    0.0    2.4   22.7   38.2  10:40    287
 18   11.6   20.2  15:30    5.8  01:00    6.7    0.0    0.0   23.7   42.8  12:50    275
 19   12.5   21.3  14:50    2.1  07:25    5.8    0.0    0.0   17.3   33.1  12:05    280
 20   11.0   16.0  11:35    6.4  03:05    7.3    0.0    0.0   22.4   41.4  11:05    245
 21    9.4   16.9  14:05    3.3  05:20    8.9    0.0    0.0   11.1   24.5  11:35    253
 22   10.8   16.8  13:20    6.6  05:20    7.5    0.0    0.0   10.7   16.2  16:45    236
 23   10.7   16.4  14:15    6.9  22:05    7.6    0.0    0.0   12.5   21.2  13:30    235
 24   13.3   23.2  15:25    5.6  06:35    5.0    0.0    0.5   15.0   33.1  14:10    325
 25   13.4   18.8  09:35    9.2  00:00    4.9    0.0    0.0   18.4   36.4  23:35    237
 26    9.8   15.2  14:40    6.8  19:45    8.5    0.0    0.0   14.0   31.3  00:15    232
 27   11.6   22.4  15:05    1.6  05:30    6.8    0.0    0.0   14.2   29.9  13:00    283
 28   17.3   26.4  14:35    6.7  06:20    1.1    0.0    0.0   16.6   38.2  13:15    334
 29   15.0   18.6  14:00   11.8  21:30    3.3    0.0    0.0   15.3   27.7  15:50    221
 30   11.5   12.6  14:05   11.0  10:55    6.8    0.0    0.2   16.0   29.9  23:15    117
 31   15.8   24.4  14:30    8.0  07:25    2.5    0.0    4.8   15.6   26.3  16:00      9
---------------------------------------------------------------------------------------
      12.3   27.8     06    1.1     17  190.6    2.1   12.0   15.4   42.8     18    274
    
